Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22071802	1	32	Digital Weight Scale	2	5.0	1	90.0	0.496	2.184	85.100	82.916
1	22071802	2	19	Pen	2	2.3	1	100.0	85.602	87.258	98.829	11.570
1	22071802	3	2	Dry-Erase Marker	1	0.6	1	100.0	99.330	102.077	110.997	8.919
1	22071802	4	27	Wallet	2	4.9	1	90.0	111.498	114.485	134.447	19.962
1	22071802	5	15	Blender	1	20.1	1	70.0	134.948	137.912	158.006	20.093
1	22071802	6	36	Kettle	2	8.9	1	65.0	158.507	159.411	177.265	17.854
1	22071802	7	28	Digital Clock	2	10.6	1	90.0	177.767	178.849	195.225	16.376
1	22071802	8	35	Underwater Camera	2	20.1	1	82.0	195.727	197.551	226.670	29.119
1	22071802	9	34	Watch	2	20.6	1	80.0	227.172	229.242	261.171	31.930
1	22071802	10	7	Coffee Mug	1	0.1	1	100.0	261.673	262.774	271.960	9.186
1	22071802	11	26	Binoculars	2	7.1	1	81.0	272.461	273.560	289.199	15.639
1	22071802	12	4	Umbrella	1	8.3	1	99.0	289.701	291.222	303.259	12.037
1	22071802	13	12	Small Coffee Machine	1	8.2	1	97.0	303.761	304.841	321.864	17.022
1	22071802	14	30	Essential Oil Diffuser	2	26.1	1	73.0	322.365	324.812	339.744	14.931
1	22071802	15	8	Bookbag	1	3.3	1	90.0	340.245	341.750	356.336	14.586
1	22071802	16	33	Large Coffee Machine	2	37.4	1	81.0	356.837	357.446	381.836	24.390
1	22071802	17	3	Hand Soap	1	2.1	1	100.0	382.338	383.456	403.070	19.614
1	22071802	18	10	Speaker	1	20.6	1	90.0	403.572	405.832	417.473	11.641
1	22071802	19	20	Lighter	2	1.0	1	100.0	417.974	419.901	428.613	8.711
1	22071802	20	1	Toothpaste	1	1.7	1	100.0	429.115	431.764	436.925	5.161
1	22071802	21	23	Ruler	2	0.5	1	100.0	437.427	439.572	444.763	5.190
1	22071802	22	16	Health Tracking Watch	1	35.5	1	99.0	445.265	447.592	465.015	17.423
1	22071802	23	11	Wired Earphones	1	2.1	1	100.0	465.517	466.809	487.857	21.048
1	22071802	24	31	Water Filter Pitcher	2	13.0	1	98.0	488.360	491.249	502.699	11.450
1	22071802	25	18	Robotic Vacuum Cleaner	1	22.0	1	90.0	503.201	505.498	515.428	9.930
1	22071802	26	14	Frying Pan	1	10.3	1	90.0	515.929	518.857	527.652	8.794
1	22071802	27	13	Head Thermometer	1	3.0	1	69.0	528.153	530.231	548.164	17.933
1	22071802	28	22	Travel Pillow	2	5.0	1	70.0	548.666	551.098	563.862	12.764
1	22071802	29	29	Wireless Phone Charger	2	20.1	1	80.0	564.364	567.230	578.852	11.622
1	22071802	30	25	Water Bottle	2	10.8	1	80.0	579.354	581.656	602.468	20.812
1	22071802	31	21	Spoon	2	0.5	1	95.0	602.970	605.649	612.861	7.212
1	22071802	32	6	Notebook	1	4.1	1	91.0	613.363	615.535	637.426	21.892
1	22071802	33	17	Drone	1	45.7	1	97.0	637.928	640.429	662.490	22.060
1	22071802	34	24	Reusable Grocery Shopping Bag	2	1.4	1	97.0	662.991	665.140	675.696	10.555
1	22071802	35	9	Charging Box (Multi-Plug In)	1	5.0	1	90.0	676.197	679.166	697.436	18.270
1	22071802	36	5	Candle	1	3.0	1	90.0	697.938	700.224	726.820	26.595
1	22071802	37	14	Frying Pan	1	6.4	2	95.0	727.322	728.474	738.024	9.549
1	22071802	38	21	Spoon	2	0.4	2	98.0	738.525	741.074	750.791	9.717
1	22071802	39	8	Bookbag	1	2.0	2	94.0	751.293	753.393	761.774	8.381
1	22071802	40	36	Kettle	2	7.8	2	88.0	762.276	764.773	777.579	12.807
1	22071802	41	31	Water Filter Pitcher	2	10.5	2	87.0	778.081	779.364	789.025	9.661
1	22071802	42	18	Robotic Vacuum Cleaner	1	25.6	2	85.0	789.527	792.366	804.004	11.638
1	22071802	43	12	Small Coffee Machine	1	10.5	2	85.0	804.506	807.285	817.035	9.750
1	22071802	44	1	Toothpaste	1	0.5	2	100.0	817.537	820.055	827.581	7.525
1	22071802	45	28	Digital Clock	2	10.7	2	91.0	828.082	830.768	845.305	14.537
1	22071802	46	13	Head Thermometer	1	5.0	2	90.0	845.807	846.356	855.179	8.822
1	22071802	47	17	Drone	1	45.2	2	90.0	855.680	858.380	869.052	10.672
1	22071802	48	20	Lighter	2	0.8	2	99.0	869.554	870.303	878.607	8.304
1	22071802	49	6	Notebook	1	1.0	2	92.0	879.109	881.995	888.199	6.205
1	22071802	50	4	Umbrella	1	5.0	2	90.0	888.701	890.158	899.683	9.525
1	22071802	51	10	Speaker	1	15.8	2	90.0	900.184	902.228	911.856	9.628
1	22071802	52	9	Charging Box (Multi-Plug In)	1	4.9	2	91.0	912.358	914.321	923.936	9.615
1	22071802	53	23	Ruler	2	0.4	2	100.0	924.438	926.035	933.314	7.279
1	22071802	54	3	Hand Soap	1	0.9	2	90.0	933.816	936.157	943.650	7.493
1	22071802	55	7	Coffee Mug	1	1.0	2	90.0	944.151	944.661	950.626	5.965
1	22071802	56	35	Underwater Camera	2	8.2	2	90.0	951.128	952.908	961.757	8.850
1	22071802	57	2	Dry-Erase Marker	1	0.8	2	100.0	962.259	962.915	969.637	6.722
1	22071802	58	33	Large Coffee Machine	2	30.7	2	96.0	970.138	971.639	978.819	7.180
1	22071802	59	5	Candle	1	1.6	2	90.0	979.321	981.359	998.115	16.756
1	22071802	60	16	Health Tracking Watch	1	36.8	2	85.0	998.617	1001.504	1013.202	11.698
1	22071802	61	25	Water Bottle	2	7.5	2	90.0	1013.704	1016.697	1022.975	6.278
1	22071802	62	11	Wired Earphones	1	1.4	2	100.0	1023.477	1025.643	1033.582	7.939
1	22071802	63	32	Digital Weight Scale	2	6.0	2	95.0	1034.084	1036.550	1047.527	10.977
1	22071802	64	30	Essential Oil Diffuser	2	20.7	2	91.0	1048.029	1050.696	1057.200	6.504
1	22071802	65	15	Blender	1	10.1	2	80.0	1057.701	1060.701	1072.900	12.199
1	22071802	66	19	Pen	2	1.5	2	95.0	1073.402	1074.229	1083.456	9.226
1	22071802	67	24	Reusable Grocery Shopping Bag	2	1.4	2	93.0	1083.957	1085.631	1092.931	7.301
1	22071802	68	34	Watch	2	15.7	2	90.0	1093.433	1095.533	1107.116	11.583
1	22071802	69	29	Wireless Phone Charger	2	18.4	2	90.0	1107.618	1108.918	1126.600	17.682
1	22071802	70	26	Binoculars	2	14.0	2	90.0	1127.102	1130.069	1137.463	7.394
1	22071802	71	27	Wallet	2	4.9	2	93.0	1137.964	1138.928	1148.757	9.829
1	22071802	72	22	Travel Pillow	2	3.5	2	90.0	1149.259	1151.572	1156.297	4.725
1	22071802	73	29	Wireless Phone Charger	2	18.7	3	90.0	1156.798	1159.068	1167.958	8.890
1	22071802	74	12	Small Coffee Machine	1	12.1	3	90.0	1168.460	1169.217	1180.208	10.992
1	22071802	75	8	Bookbag	1	1.6	3	91.0	1180.710	1183.679	1190.994	7.314
1	22071802	76	30	Essential Oil Diffuser	2	18.5	3	93.0	1191.495	1193.290	1200.411	7.121
1	22071802	77	14	Frying Pan	1	7.0	3	91.0	1200.913	1201.692	1208.353	6.661
1	22071802	78	16	Health Tracking Watch	1	35.2	3	91.0	1208.854	1210.072	1217.706	7.634
1	22071802	79	24	Reusable Grocery Shopping Bag	2	1.1	3	99.0	1218.208	1220.921	1230.068	9.146
1	22071802	80	21	Spoon	2	0.2	3	100.0	1230.570	1231.835	1235.384	3.549
1	22071802	81	22	Travel Pillow	2	1.0	3	100.0	1235.885	1238.123	1244.621	6.498
1	22071802	82	31	Water Filter Pitcher	2	10.1	3	100.0	1245.123	1247.182	1253.714	6.531
