Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22071803	1	13	Head Thermometer	1	5.0	1	30.0	0.502	1.944	22.335	20.391
1	22071803	2	10	Speaker	1	10.0	1	40.0	22.837	24.924	36.258	11.334
1	22071803	3	9	Charging Box (Multi-Plug In)	1	12.0	1	50.0	36.761	38.676	62.395	23.719
1	22071803	4	7	Coffee Mug	1	2.0	1	30.0	62.897	65.063	81.921	16.858
1	22071803	5	3	Hand Soap	1	2.1	1	47.0	82.423	83.837	95.542	11.705
1	22071803	6	1	Toothpaste	1	1.5	1	50.0	96.044	96.764	105.198	8.434
1	22071803	7	34	Watch	2	19.7	1	52.0	105.700	106.382	123.458	17.076
1	22071803	8	31	Water Filter Pitcher	2	10.8	1	35.0	123.960	124.575	140.627	16.052
1	22071803	9	28	Digital Clock	2	8.0	1	27.0	141.129	142.308	151.534	9.226
1	22071803	10	19	Pen	2	1.9	1	18.0	152.036	154.849	163.340	8.491
1	22071803	11	21	Spoon	2	1.4	1	16.0	163.842	165.377	173.201	7.824
1	22071803	12	20	Lighter	2	0.5	1	10.0	173.702	175.696	186.297	10.601
1	22071803	13	30	Essential Oil Diffuser	2	4.6	1	11.0	186.799	188.215	195.509	7.294
1	22071803	14	29	Wireless Phone Charger	2	11.8	1	40.0	196.011	197.753	205.144	7.392
1	22071803	15	32	Digital Weight Scale	2	19.8	1	56.0	205.646	206.275	221.507	15.232
1	22071803	16	22	Travel Pillow	2	8.7	1	42.0	222.009	222.610	231.072	8.462
1	22071803	17	18	Robotic Vacuum Cleaner	1	20.1	1	43.0	231.574	232.423	240.476	8.053
1	22071803	18	33	Large Coffee Machine	2	20.8	1	54.0	240.978	243.909	254.903	10.994
1	22071803	19	6	Notebook	1	3.3	1	31.0	255.405	256.547	262.671	6.124
1	22071803	20	35	Underwater Camera	2	22.8	1	55.0	263.173	265.663	274.134	8.471
1	22071803	21	2	Dry-Erase Marker	1	2.0	1	10.0	274.635	276.448	283.032	6.585
1	22071803	22	15	Blender	1	30.4	1	65.0	283.534	285.275	299.429	14.154
1	22071803	23	23	Ruler	2	2.0	1	22.0	299.930	301.146	308.976	7.830
1	22071803	24	12	Small Coffee Machine	1	26.7	1	59.0	309.478	311.074	319.097	8.023
1	22071803	25	26	Binoculars	2	12.1	1	20.0	319.599	320.101	329.824	9.723
1	22071803	26	17	Drone	1	24.7	1	50.0	330.326	332.916	338.113	5.197
1	22071803	27	27	Wallet	2	20.1	1	47.0	338.614	340.459	348.484	8.026
1	22071803	28	14	Frying Pan	1	24.2	1	58.0	348.986	351.923	361.171	9.248
1	22071803	29	5	Candle	1	8.8	1	27.0	361.673	362.847	367.153	4.306
1	22071803	30	25	Water Bottle	2	33.7	1	77.0	367.656	370.620	382.655	12.035
1	22071803	31	4	Umbrella	1	20.5	1	48.0	383.157	385.598	391.270	5.671
1	22071803	32	11	Wired Earphones	1	13.6	1	42.0	391.772	393.191	399.846	6.655
1	22071803	33	36	Kettle	2	17.4	1	40.0	400.348	402.928	411.499	8.571
1	22071803	34	8	Bookbag	1	29.7	1	59.0	412.001	413.448	420.549	7.101
1	22071803	35	24	Reusable Grocery Shopping Bag	2	3.3	1	56.0	421.051	422.617	433.253	10.635
1	22071803	36	16	Health Tracking Watch	1	40.3	1	90.0	433.755	435.870	449.368	13.498
1	22071803	37	23	Ruler	2	1.2	2	10.0	449.870	450.684	459.229	8.545
1	22071803	38	18	Robotic Vacuum Cleaner	1	16.5	2	26.0	459.731	461.131	469.435	8.303
1	22071803	39	28	Digital Clock	2	8.0	2	14.0	469.936	472.723	482.972	10.249
1	22071803	40	2	Dry-Erase Marker	1	2.2	2	10.0	483.474	485.001	493.494	8.492
1	22071803	41	13	Head Thermometer	1	8.0	2	22.0	493.996	495.992	502.691	6.699
1	22071803	42	31	Water Filter Pitcher	2	13.4	2	30.0	503.193	505.454	513.550	8.096
1	22071803	43	20	Lighter	2	1.4	2	9.0	514.052	516.061	523.598	7.537
1	22071803	44	27	Wallet	2	17.1	2	36.0	524.100	525.198	533.746	8.548
1	22071803	45	4	Umbrella	1	13.9	2	34.0	534.248	535.334	539.363	4.029
1	22071803	46	14	Frying Pan	1	24.5	2	47.0	539.865	541.631	548.615	6.984
1	22071803	47	30	Essential Oil Diffuser	2	7.5	2	20.0	549.117	550.568	556.949	6.381
1	22071803	48	35	Underwater Camera	2	29.7	2	38.0	557.451	560.396	566.322	5.926
1	22071803	49	12	Small Coffee Machine	1	25.8	2	57.0	566.824	569.501	575.859	6.359
1	22071803	50	21	Spoon	2	2.2	2	10.0	576.361	578.884	585.783	6.899
1	22071803	51	26	Binoculars	2	11.2	2	22.0	586.285	588.789	593.866	5.077
1	22071803	52	10	Speaker	1	20.3	2	40.0	594.369	595.858	604.211	8.353
1	22071803	53	3	Hand Soap	1	2.6	2	24.0	604.713	606.160	615.283	9.123
1	22071803	54	17	Drone	1	25.4	2	36.0	615.785	618.019	622.867	4.847
1	22071803	55	8	Bookbag	1	27.8	2	47.0	623.369	624.164	630.228	6.065
1	22071803	56	36	Kettle	2	20.4	2	31.0	630.730	632.819	636.746	3.926
1	22071803	57	25	Water Bottle	2	31.8	2	66.0	637.247	638.490	645.574	7.084
1	22071803	58	29	Wireless Phone Charger	2	17.3	2	42.0	646.076	649.057	656.544	7.487
1	22071803	59	19	Pen	2	1.9	2	10.0	657.045	657.658	665.944	8.287
1	22071803	60	5	Candle	1	6.5	2	13.0	666.446	669.148	674.434	5.286
1	22071803	61	1	Toothpaste	1	2.8	2	10.0	674.936	676.214	682.641	6.426
1	22071803	62	34	Watch	2	30.3	2	51.0	683.143	684.279	692.012	7.733
1	22071803	63	24	Reusable Grocery Shopping Bag	2	3.7	2	54.0	692.514	695.474	702.360	6.886
1	22071803	64	9	Charging Box (Multi-Plug In)	1	20.3	2	44.0	702.862	703.994	713.589	9.595
1	22071803	65	6	Notebook	1	3.1	2	10.0	714.091	714.882	719.612	4.730
1	22071803	66	15	Blender	1	32.2	2	86.0	720.114	722.745	734.027	11.282
1	22071803	67	32	Digital Weight Scale	2	21.5	2	65.0	734.529	736.535	741.476	4.941
1	22071803	68	33	Large Coffee Machine	2	30.1	2	68.0	741.978	744.379	749.955	5.576
1	22071803	69	16	Health Tracking Watch	1	33.0	2	90.0	750.457	752.675	759.906	7.231
1	22071803	70	7	Coffee Mug	1	3.0	2	11.0	760.407	761.007	768.555	7.548
1	22071803	71	22	Travel Pillow	2	7.9	2	25.0	769.057	771.641	777.072	5.431
1	22071803	72	11	Wired Earphones	1	11.5	2	27.0	777.574	780.395	786.260	5.865
1	22071803	73	4	Umbrella	1	10.0	3	29.0	786.762	788.125	793.643	5.517
1	22071803	74	26	Binoculars	2	8.8	3	12.0	794.144	796.198	799.998	3.800
1	22071803	75	29	Wireless Phone Charger	2	12.1	3	22.0	800.500	802.851	808.436	5.585
1	22071803	76	21	Spoon	2	2.0	3	10.0	808.937	810.802	816.228	5.426
1	22071803	77	13	Head Thermometer	1	8.6	3	22.0	816.730	818.224	823.477	5.253
1	22071803	78	10	Speaker	1	19.3	3	33.0	823.979	825.606	830.315	4.708
1	22071803	79	36	Kettle	2	15.8	3	30.0	830.816	832.041	836.851	4.810
1	22071803	80	16	Health Tracking Watch	1	33.2	3	90.0	837.352	840.256	847.861	7.605
1	22071803	81	18	Robotic Vacuum Cleaner	1	28.0	3	55.0	848.363	850.264	855.480	5.216
1	22071803	82	30	Essential Oil Diffuser	2	7.7	3	22.0	855.982	857.819	863.496	5.677
1	22071803	83	11	Wired Earphones	1	15.4	3	29.0	863.998	866.620	870.443	3.822
1	22071803	84	31	Water Filter Pitcher	2	17.9	3	34.0	870.944	872.092	876.020	3.929
1	22071803	85	34	Watch	2	31.2	3	52.0	876.522	879.124	882.627	3.503
1	22071803	86	5	Candle	1	8.2	3	16.0	883.129	885.052	891.613	6.560
1	22071803	87	25	Water Bottle	2	33.1	3	69.0	892.114	894.640	901.076	6.437
1	22071803	88	27	Wallet	2	15.5	3	27.0	901.578	902.890	918.089	15.199
1	22071803	89	15	Blender	1	31.2	3	69.0	918.591	921.306	925.583	4.276
1	22071803	90	20	Lighter	2	1.9	3	8.0	926.084	928.205	932.914	4.708
1	22071803	91	19	Pen	2	2.3	3	10.0	933.415	935.992	940.177	4.185
1	22071803	92	32	Digital Weight Scale	2	20.5	3	42.0	940.679	942.355	947.111	4.756
1	22071803	93	8	Bookbag	1	20.5	3	35.0	947.613	950.409	958.364	7.955
1	22071803	94	7	Coffee Mug	1	2.5	3	10.0	958.866	960.519	969.925	9.406
1	22071803	95	17	Drone	1	17.3	3	28.0	970.427	971.161	974.564	3.403
1	22071803	96	33	Large Coffee Machine	2	32.6	3	63.0	975.066	976.870	982.335	5.465
1	22071803	97	28	Digital Clock	2	8.7	3	17.0	982.837	984.382	989.750	5.368
1	22071803	98	22	Travel Pillow	2	8.4	3	22.0	990.252	990.965	997.542	6.578
1	22071803	99	6	Notebook	1	3.5	3	9.0	998.044	998.764	1004.045	5.280
1	22071803	100	23	Ruler	2	1.7	3	10.0	1004.546	1006.891	1010.265	3.373
1	22071803	101	14	Frying Pan	1	15.2	3	43.0	1010.767	1012.922	1016.166	3.244
1	22071803	102	9	Charging Box (Multi-Plug In)	1	18.3	3	54.0	1016.668	1018.789	1024.292	5.503
1	22071803	103	3	Hand Soap	1	2.4	3	8.0	1024.794	1026.172	1030.584	4.413
1	22071803	104	2	Dry-Erase Marker	1	1.6	3	3.0	1031.086	1031.922	1038.365	6.443
1	22071803	105	24	Reusable Grocery Shopping Bag	2	3.1	3	22.0	1038.867	1041.746	1045.918	4.172
1	22071803	106	12	Small Coffee Machine	1	31.5	3	66.0	1046.419	1048.530	1053.651	5.121
1	22071803	107	1	Toothpaste	1	2.4	3	10.0	1054.152	1056.530	1061.992	5.462
1	22071803	108	35	Underwater Camera	2	24.4	3	33.0	1062.494	1065.340	1069.371	4.031
