Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071906	1	36	Kettle	2	25.2	1	70.0	0.502	3.332	21.474	18.142
2	22071906	2	9	Charging Box (Multi-Plug In)	1	14.0	1	86.0	21.976	22.743	39.823	17.080
2	22071906	3	30	Essential Oil Diffuser	2	39.4	1	70.0	40.325	41.900	57.095	15.195
2	22071906	4	35	Underwater Camera	2	18.3	1	70.0	57.597	59.109	74.414	15.305
2	22071906	5	24	Reusable Grocery Shopping Bag	2	5.5	1	100.0	74.916	77.554	90.706	13.153
2	22071906	6	28	Digital Clock	2	11.7	1	96.0	91.208	94.054	109.906	15.852
2	22071906	7	6	Notebook	1	3.8	1	97.0	110.408	113.274	125.154	11.881
2	22071906	8	15	Blender	1	15.6	1	97.0	125.656	128.164	142.515	14.351
2	22071906	9	1	Toothpaste	1	3.3	1	98.0	143.017	143.970	156.710	12.739
2	22071906	10	34	Watch	2	45.1	1	86.0	157.211	157.853	170.084	12.231
2	22071906	11	27	Wallet	2	10.0	1	95.0	170.586	172.996	181.546	8.550
2	22071906	12	32	Digital Weight Scale	2	30.8	1	79.0	182.048	184.258	199.637	15.379
2	22071906	13	4	Umbrella	1	8.5	1	87.0	200.139	201.064	210.519	9.455
2	22071906	14	5	Candle	1	12.1	1	70.0	211.021	213.692	229.311	15.619
2	22071906	15	11	Wired Earphones	1	35.9	1	77.0	229.812	231.652	252.224	20.571
2	22071906	16	14	Frying Pan	1	30.1	1	83.0	252.725	253.523	264.947	11.424
2	22071906	17	7	Coffee Mug	1	8.9	1	78.0	265.449	266.355	283.449	17.094
2	22071906	18	17	Drone	1	60.4	1	86.0	283.951	286.687	313.852	27.165
2	22071906	19	16	Health Tracking Watch	1	65.3	1	55.0	314.354	317.332	330.313	12.981
2	22071906	20	31	Water Filter Pitcher	2	25.0	1	93.0	330.815	333.455	340.104	6.649
2	22071906	21	2	Dry-Erase Marker	1	2.1	1	100.0	340.606	342.048	346.568	4.520
2	22071906	22	20	Lighter	2	2.8	1	100.0	347.070	348.990	355.813	6.824
2	22071906	23	8	Bookbag	1	29.0	1	81.0	356.315	358.884	368.455	9.571
2	22071906	24	33	Large Coffee Machine	2	20.1	1	100.0	368.957	369.780	385.361	15.581
2	22071906	25	23	Ruler	2	1.0	1	100.0	385.863	386.718	393.111	6.393
2	22071906	26	18	Robotic Vacuum Cleaner	1	45.7	1	NaN	393.613	396.226	415.023	18.797
2	22071906	27	29	Wireless Phone Charger	2	19.8	1	88.0	415.525	418.085	432.079	13.994
2	22071906	28	3	Hand Soap	1	2.9	1	95.0	432.582	433.675	441.994	8.319
2	22071906	29	22	Travel Pillow	2	12.0	1	93.0	442.496	443.529	449.208	5.680
2	22071906	30	13	Head Thermometer	1	15.4	1	97.0	449.710	450.595	456.333	5.738
2	22071906	31	12	Small Coffee Machine	1	20.2	1	100.0	456.835	458.324	465.074	6.750
2	22071906	32	21	Spoon	2	0.9	1	98.0	465.576	466.535	483.775	17.240
2	22071906	33	19	Pen	2	1.1	1	100.0	484.276	486.971	496.145	9.174
2	22071906	34	10	Speaker	1	45.2	1	89.0	496.647	499.341	520.432	21.091
2	22071906	35	26	Binoculars	2	39.6	1	91.0	520.934	523.140	529.743	6.603
2	22071906	36	25	Water Bottle	2	20.1	1	91.0	530.245	532.020	541.418	9.398
2	22071906	37	32	Digital Weight Scale	2	25.2	2	89.0	541.920	542.958	556.242	13.285
2	22071906	38	16	Health Tracking Watch	1	46.9	2	71.0	556.744	557.754	569.488	11.734
2	22071906	39	4	Umbrella	1	8.1	2	92.0	569.990	572.116	585.175	13.059
2	22071906	40	36	Kettle	2	19.2	2	88.0	585.677	588.088	594.531	6.443
2	22071906	41	20	Lighter	2	2.0	2	93.0	595.032	596.559	602.513	5.954
2	22071906	42	5	Candle	1	12.5	2	86.0	603.015	605.322	619.687	14.365
2	22071906	43	12	Small Coffee Machine	1	20.1	2	94.0	620.190	621.879	627.723	5.844
2	22071906	44	2	Dry-Erase Marker	1	1.1	2	96.0	628.225	630.216	641.680	11.464
2	22071906	45	23	Ruler	2	1.0	2	97.0	642.182	643.649	648.761	5.112
2	22071906	46	3	Hand Soap	1	3.0	2	97.0	649.263	650.256	656.947	6.691
2	22071906	47	35	Underwater Camera	2	20.3	2	94.0	657.449	658.096	664.680	6.584
2	22071906	48	1	Toothpaste	1	2.9	2	97.0	665.182	666.338	677.006	10.669
2	22071906	49	29	Wireless Phone Charger	2	20.6	2	98.0	677.508	678.569	685.475	6.906
2	22071906	50	15	Blender	1	18.3	2	97.0	685.977	688.665	698.030	9.365
2	22071906	51	11	Wired Earphones	1	35.2	2	96.0	698.532	700.325	705.134	4.809
2	22071906	52	30	Essential Oil Diffuser	2	35.8	2	60.0	705.636	707.807	723.046	15.239
2	22071906	53	22	Travel Pillow	2	12.8	2	96.0	723.547	725.195	737.268	12.073
2	22071906	54	34	Watch	2	35.5	2	97.0	737.770	740.266	749.006	8.740
2	22071906	55	27	Wallet	2	12.3	2	93.0	749.508	750.541	756.888	6.347
2	22071906	56	14	Frying Pan	1	30.6	2	97.0	757.390	760.063	769.472	9.409
2	22071906	57	21	Spoon	2	1.1	2	99.0	769.974	770.787	783.056	12.269
2	22071906	58	6	Notebook	1	2.0	2	86.0	783.558	786.082	796.552	10.470
2	22071906	59	10	Speaker	1	39.8	2	97.0	797.054	799.327	807.883	8.556
2	22071906	60	17	Drone	1	59.5	2	96.0	808.385	811.133	817.863	6.730
2	22071906	61	18	Robotic Vacuum Cleaner	1	35.4	2	94.0	818.364	819.642	830.229	10.587
2	22071906	62	31	Water Filter Pitcher	2	22.2	2	95.0	830.730	833.464	842.942	9.478
2	22071906	63	25	Water Bottle	2	15.3	2	87.0	843.444	845.428	850.539	5.111
2	22071906	64	13	Head Thermometer	1	17.6	2	89.0	851.041	853.285	866.118	12.832
2	22071906	65	8	Bookbag	1	30.3	2	92.0	866.619	867.680	877.001	9.321
2	22071906	66	24	Reusable Grocery Shopping Bag	2	2.0	2	94.0	877.503	880.233	891.766	11.533
2	22071906	67	33	Large Coffee Machine	2	20.0	2	81.0	892.268	893.686	900.829	7.143
2	22071906	68	26	Binoculars	2	35.4	2	88.0	901.331	902.731	910.442	7.711
2	22071906	69	9	Charging Box (Multi-Plug In)	1	12.9	2	96.0	910.944	912.590	918.729	6.140
2	22071906	70	7	Coffee Mug	1	3.3	2	92.0	919.231	920.688	931.444	10.755
2	22071906	71	19	Pen	2	1.5	2	93.0	931.946	932.486	943.339	10.852
2	22071906	72	28	Digital Clock	2	12.6	2	95.0	943.841	945.585	953.476	7.890
2	22071906	73	20	Lighter	2	2.0	3	90.0	953.978	954.709	960.820	6.110
2	22071906	74	1	Toothpaste	1	3.0	3	97.0	961.322	963.236	974.637	11.402
2	22071906	75	34	Watch	2	35.5	3	94.0	975.139	975.968	989.010	13.042
2	22071906	76	2	Dry-Erase Marker	1	1.6	3	98.0	989.512	991.262	1000.057	8.795
2	22071906	77	9	Charging Box (Multi-Plug In)	1	12.0	3	NaN	1000.559	1002.488	1016.189	13.702
2	22071906	78	16	Health Tracking Watch	1	40.6	3	88.0	1016.691	1017.780	1031.834	14.054
2	22071906	79	11	Wired Earphones	1	35.2	3	91.0	1032.336	1035.006	1039.704	4.698
2	22071906	80	32	Digital Weight Scale	2	25.5	3	94.0	1040.206	1040.940	1048.749	7.809
2	22071906	81	23	Ruler	2	1.1	3	95.0	1049.251	1051.097	1057.460	6.363
2	22071906	82	28	Digital Clock	2	12.0	3	96.0	1057.962	1059.467	1070.199	10.732
2	22071906	83	31	Water Filter Pitcher	2	20.5	3	54.0	1070.701	1072.362	1077.707	5.346
2	22071906	84	15	Blender	1	20.9	3	100.0	1078.209	1079.159	1088.844	9.685
2	22071906	85	25	Water Bottle	2	15.8	3	99.0	1089.346	1090.541	1096.322	5.781
2	22071906	86	8	Bookbag	1	30.3	3	100.0	1096.824	1099.780	1106.212	6.431
2	22071906	87	29	Wireless Phone Charger	2	15.0	3	99.0	1106.713	1108.581	1116.777	8.196
2	22071906	88	10	Speaker	1	35.8	3	100.0	1117.279	1117.942	1122.825	4.883
2	22071906	89	26	Binoculars	2	39.6	3	100.0	1123.327	1125.397	1131.545	6.148
2	22071906	90	17	Drone	1	55.9	3	94.0	1132.047	1133.241	1138.555	5.314
2	22071906	91	21	Spoon	2	1.0	3	97.0	1139.057	1140.964	1147.065	6.101
2	22071906	92	18	Robotic Vacuum Cleaner	1	30.0	3	97.0	1147.567	1150.394	1162.171	11.777
2	22071906	93	35	Underwater Camera	2	18.3	3	98.0	1162.673	1164.543	1173.178	8.634
2	22071906	94	12	Small Coffee Machine	1	18.2	3	100.0	1173.680	1174.445	1178.607	4.162
2	22071906	95	5	Candle	1	12.2	3	98.0	1179.109	1181.461	1187.021	5.559
2	22071906	96	3	Hand Soap	1	3.3	3	98.0	1187.523	1189.396	1194.072	4.676
2	22071906	97	30	Essential Oil Diffuser	2	35.4	3	100.0	1194.574	1196.661	1202.055	5.394
2	22071906	98	36	Kettle	2	18.7	3	79.0	1202.557	1204.887	1215.110	10.223
2	22071906	99	4	Umbrella	1	8.0	3	100.0	1215.612	1216.942	1224.587	7.645
2	22071906	100	14	Frying Pan	1	30.3	3	99.0	1225.089	1227.210	1234.645	7.435
2	22071906	101	33	Large Coffee Machine	2	19.9	3	100.0	1235.147	1237.952	1247.817	9.865
2	22071906	102	22	Travel Pillow	2	12.1	3	100.0	1248.319	1249.190	1255.132	5.942
2	22071906	103	13	Head Thermometer	1	16.9	3	100.0	1255.634	1258.231	1267.580	9.349
2	22071906	104	19	Pen	2	1.5	3	98.0	1268.082	1269.200	1274.831	5.631
2	22071906	105	7	Coffee Mug	1	8.0	3	98.0	1275.333	1277.655	1289.798	12.143
2	22071906	106	27	Wallet	2	8.4	3	100.0	1290.300	1292.269	1301.671	9.403
2	22071906	107	24	Reusable Grocery Shopping Bag	2	2.2	3	100.0	1302.173	1304.440	1313.973	9.534
2	22071906	108	6	Notebook	1	3.1	3	100.0	1314.475	1315.091	1322.202	7.111
