Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22102701	1	22	Travel Pillow	2	5.1	1	99.0	0.525	1.586	48.466	46.880
2	22102701	2	30	Essential Oil Diffuser	2	24.7	1	99.0	48.968	51.414	60.928	9.514
2	22102701	3	35	Underwater Camera	2	38.1	1	100.0	61.430	61.967	68.705	6.738
2	22102701	4	1	Toothpaste	1	3.4	1	99.0	69.207	70.269	78.227	7.958
2	22102701	5	2	Dry-Erase Marker	1	1.1	1	98.0	78.729	80.091	86.794	6.703
2	22102701	6	15	Blender	1	56.4	1	99.0	87.296	89.561	98.357	8.797
2	22102701	7	32	Digital Weight Scale	2	49.2	1	99.0	98.859	100.790	107.059	6.269
2	22102701	8	21	Spoon	2	1.0	1	99.0	107.561	109.852	115.036	5.184
2	22102701	9	17	Drone	1	55.0	1	98.0	115.538	116.486	122.676	6.189
2	22102701	10	11	Wired Earphones	1	2.8	1	99.0	123.177	125.241	135.733	10.493
2	22102701	11	29	Wireless Phone Charger	2	3.7	1	98.0	136.235	138.734	144.651	5.918
2	22102701	12	8	Bookbag	1	18.2	1	97.0	145.153	148.126	153.750	5.624
2	22102701	13	23	Ruler	2	1.4	1	99.0	154.252	156.486	161.518	5.032
2	22102701	14	27	Wallet	2	8.6	1	99.0	162.020	163.647	169.124	5.478
2	22102701	15	7	Coffee Mug	1	3.0	1	98.0	169.626	170.480	177.269	6.789
2	22102701	16	31	Water Filter Pitcher	2	20.4	1	99.0	177.771	178.573	183.278	4.704
2	22102701	17	28	Digital Clock	2	27.3	1	99.0	183.780	185.365	191.762	6.398
2	22102701	18	9	Charging Box (Multi-Plug In)	1	8.5	1	99.0	192.264	193.195	198.840	5.645
2	22102701	19	18	Robotic Vacuum Cleaner	1	71.5	1	99.0	199.342	199.932	206.687	6.755
2	22102701	20	33	Large Coffee Machine	2	90.0	1	100.0	207.189	210.002	216.432	6.429
2	22102701	21	13	Head Thermometer	1	6.1	1	NaN	216.933	217.895	221.622	3.727
2	22102701	22	6	Notebook	1	1.0	1	96.0	222.124	225.007	229.271	4.264
2	22102701	23	4	Umbrella	1	8.4	1	99.0	229.773	232.586	237.550	4.964
