Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22110309	1	12	Small Coffee Machine	1	3.0	1	100.0	0.502	1.860	29.857	27.998
2	22110309	2	20	Lighter	2	0.1	1	100.0	30.359	33.123	53.607	20.484
2	22110309	3	33	Large Coffee Machine	2	5.0	1	100.0	54.109	54.697	76.875	22.178
2	22110309	4	26	Binoculars	2	0.0	1	100.0	77.377	78.350	94.843	16.493
2	22110309	5	17	Drone	1	5.0	1	100.0	95.345	96.889	127.132	30.244
2	22110309	6	22	Travel Pillow	2	2.0	1	98.0	127.634	128.156	146.873	18.717
2	22110309	7	11	Wired Earphones	1	1.0	1	100.0	147.374	150.369	173.096	22.727
2	22110309	8	3	Hand Soap	1	0.0	1	100.0	173.597	174.246	180.911	6.664
2	22110309	9	31	Water Filter Pitcher	2	2.0	1	100.0	181.412	182.540	212.944	30.404
2	22110309	10	36	Kettle	2	0.0	1	100.0	213.445	215.030	220.520	5.490
2	22110309	11	25	Water Bottle	2	2.0	1	100.0	221.022	221.907	232.268	10.361
2	22110309	12	8	Bookbag	1	2.0	1	100.0	232.770	234.301	255.942	21.642
2	22110309	13	9	Charging Box (Multi-Plug In)	1	2.0	1	100.0	256.445	258.379	298.946	40.567
2	22110309	14	28	Digital Clock	2	3.0	1	100.0	299.448	300.050	321.152	21.102
2	22110309	15	23	Ruler	2	0.0	1	100.0	321.653	322.391	327.738	5.347
2	22110309	16	16	Health Tracking Watch	1	5.0	1	100.0	328.239	329.891	347.639	17.748
2	22110309	17	30	Essential Oil Diffuser	2	5.0	1	100.0	348.140	350.134	375.343	25.209
2	22110309	18	24	Reusable Grocery Shopping Bag	2	0.0	1	100.0	375.845	376.783	385.430	8.647
2	22110309	19	5	Candle	1	0.0	1	100.0	385.932	388.015	395.403	7.388
2	22110309	20	14	Frying Pan	1	1.0	1	100.0	395.905	398.512	427.596	29.084
2	22110309	21	18	Robotic Vacuum Cleaner	1	3.0	1	100.0	428.098	429.129	446.336	17.208
2	22110309	22	2	Dry-Erase Marker	1	0.0	1	100.0	446.838	447.448	452.574	5.126
2	22110309	23	15	Blender	1	0.0	1	100.0	453.076	455.103	461.969	6.866
2	22110309	24	13	Head Thermometer	1	0.0	1	100.0	462.471	464.954	469.845	4.891
2	22110309	25	29	Wireless Phone Charger	2	2.0	1	100.0	470.346	473.167	484.196	11.029
2	22110309	26	27	Wallet	2	0.0	1	100.0	484.698	486.117	490.813	4.696
2	22110309	27	6	Notebook	1	0.0	1	100.0	491.314	493.930	505.744	11.814
2	22110309	28	21	Spoon	2	0.0	1	100.0	506.246	506.834	513.291	6.457
2	22110309	29	32	Digital Weight Scale	2	2.0	1	100.0	513.793	515.372	533.932	18.560
2	22110309	30	4	Umbrella	1	0.0	1	100.0	534.434	535.452	538.843	3.391
2	22110309	31	7	Coffee Mug	1	0.0	1	100.0	539.346	540.851	545.741	4.890
2	22110309	32	35	Underwater Camera	2	0.0	1	100.0	546.243	547.663	553.159	5.496
2	22110309	33	1	Toothpaste	1	0.0	1	100.0	553.661	554.686	560.196	5.510
2	22110309	34	19	Pen	2	0.0	1	100.0	560.698	561.792	566.125	4.334
2	22110309	35	34	Watch	2	5.0	1	100.0	566.627	568.646	584.378	15.732
2	22110309	36	10	Speaker	1	5.0	1	100.0	584.879	585.759	612.598	26.839
2	22110309	37	23	Ruler	2	0.0	2	100.0	613.099	613.925	619.524	5.599
2	22110309	38	7	Coffee Mug	1	0.0	2	100.0	620.026	620.916	626.920	6.004
2	22110309	39	16	Health Tracking Watch	1	5.0	2	100.0	627.422	628.440	639.745	11.305
2	22110309	40	34	Watch	2	5.0	2	100.0	640.247	641.046	648.632	7.586
2	22110309	41	18	Robotic Vacuum Cleaner	1	3.0	2	100.0	649.134	650.726	661.345	10.619
2	22110309	42	28	Digital Clock	2	2.0	2	100.0	661.847	662.514	676.513	13.999
2	22110309	43	9	Charging Box (Multi-Plug In)	1	0.0	2	100.0	677.015	679.175	684.320	5.145
2	22110309	44	31	Water Filter Pitcher	2	3.1	2	100.0	684.821	687.402	706.061	18.658
2	22110309	45	36	Kettle	2	0.0	2	100.0	706.563	708.926	712.422	3.496
2	22110309	46	8	Bookbag	1	1.0	2	100.0	712.923	715.716	740.485	24.769
2	22110309	47	27	Wallet	2	0.0	2	100.0	740.986	741.631	746.612	4.980
2	22110309	48	22	Travel Pillow	2	2.3	2	100.0	747.113	750.090	760.635	10.545
2	22110309	49	32	Digital Weight Scale	2	4.0	2	100.0	761.137	762.030	774.893	12.862
2	22110309	50	17	Drone	1	5.0	2	100.0	775.394	777.082	795.690	18.608
2	22110309	51	25	Water Bottle	2	0.0	2	100.0	796.192	798.072	801.540	3.468
2	22110309	52	3	Hand Soap	1	0.0	2	100.0	802.041	804.115	808.243	4.128
2	22110309	53	12	Small Coffee Machine	1	2.0	2	100.0	808.744	811.219	822.341	11.122
2	22110309	54	19	Pen	2	0.0	2	100.0	822.843	824.539	828.293	3.755
2	22110309	55	1	Toothpaste	1	0.0	2	100.0	828.795	830.808	835.809	5.001
2	22110309	56	30	Essential Oil Diffuser	2	3.0	2	100.0	836.311	837.024	845.726	8.702
2	22110309	57	24	Reusable Grocery Shopping Bag	2	0.0	2	100.0	846.227	848.382	852.267	3.884
2	22110309	58	11	Wired Earphones	1	1.0	2	100.0	852.768	854.048	865.354	11.306
2	22110309	59	10	Speaker	1	3.2	2	100.0	865.856	867.778	878.621	10.843
2	22110309	60	20	Lighter	2	1.0	2	100.0	879.123	881.752	888.986	7.234
2	22110309	61	2	Dry-Erase Marker	1	0.0	2	100.0	889.488	891.342	896.714	5.371
2	22110309	62	21	Spoon	2	0.0	2	100.0	897.215	899.891	904.047	4.156
2	22110309	63	29	Wireless Phone Charger	2	2.0	2	100.0	904.549	906.154	926.549	20.395
