Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102502	1	23	Ruler	2	1.0	1	100.0	0.502	1.556	19.950	18.393
1	22102502	2	25	Water Bottle	2	1.9	1	100.0	20.452	23.173	33.030	9.856
1	22102502	3	14	Frying Pan	1	3.5	1	100.0	33.531	34.867	43.665	8.798
1	22102502	4	11	Wired Earphones	1	0.9	1	100.0	44.167	45.508	55.850	10.342
1	22102502	5	20	Lighter	2	0.5	1	100.0	56.351	57.640	65.631	7.991
1	22102502	6	19	Pen	2	0.6	1	100.0	66.133	68.793	76.153	7.360
1	22102502	7	32	Digital Weight Scale	2	1.9	1	100.0	76.655	77.810	87.617	9.807
1	22102502	8	35	Underwater Camera	2	7.0	1	100.0	88.119	88.752	96.578	7.825
1	22102502	9	3	Hand Soap	1	1.4	1	100.0	97.080	98.075	103.768	5.693
1	22102502	10	22	Travel Pillow	2	2.4	1	95.0	104.270	104.830	111.576	6.747
1	22102502	11	10	Speaker	1	10.0	1	90.0	112.078	113.200	121.829	8.629
1	22102502	12	16	Health Tracking Watch	1	4.7	1	96.0	122.331	124.002	136.817	12.815
1	22102502	13	31	Water Filter Pitcher	2	3.7	1	100.0	137.319	138.027	144.747	6.719
1	22102502	14	13	Head Thermometer	1	3.5	1	100.0	145.248	146.472	155.982	9.510
1	22102502	15	24	Reusable Grocery Shopping Bag	2	1.6	1	100.0	156.484	157.082	165.798	8.716
1	22102502	16	15	Blender	1	5.6	1	84.0	166.301	167.946	183.642	15.696
1	22102502	17	1	Toothpaste	1	1.4	1	100.0	184.144	185.346	193.756	8.410
1	22102502	18	34	Watch	2	3.0	1	96.0	194.258	197.089	205.540	8.450
1	22102502	19	12	Small Coffee Machine	1	5.2	1	94.0	206.041	208.350	214.036	5.686
1	22102502	20	17	Drone	1	50.2	1	90.0	214.538	216.263	238.343	22.080
1	22102502	21	21	Spoon	2	0.7	1	100.0	238.844	241.135	252.022	10.887
1	22102502	22	28	Digital Clock	2	4.7	1	96.0	252.524	253.249	259.803	6.554
1	22102502	23	27	Wallet	2	3.2	1	100.0	260.305	261.278	268.584	7.306
1	22102502	24	26	Binoculars	2	1.7	1	100.0	269.086	270.266	281.299	11.033
1	22102502	25	6	Notebook	1	0.6	1	100.0	281.800	283.364	290.698	7.334
1	22102502	26	29	Wireless Phone Charger	2	15.0	1	95.0	291.200	294.080	304.848	10.768
1	22102502	27	7	Coffee Mug	1	1.8	1	100.0	305.350	307.937	315.814	7.877
1	22102502	28	5	Candle	1	2.8	1	100.0	316.316	317.125	324.235	7.110
1	22102502	29	9	Charging Box (Multi-Plug In)	1	10.3	1	100.0	324.737	326.804	335.790	8.986
1	22102502	30	36	Kettle	2	5.7	1	96.0	336.292	338.332	345.056	6.724
1	22102502	31	33	Large Coffee Machine	2	5.6	1	90.0	345.558	347.806	357.005	9.199
1	22102502	32	2	Dry-Erase Marker	1	0.7	1	100.0	357.506	360.031	368.649	8.618
1	22102502	33	18	Robotic Vacuum Cleaner	1	35.4	1	90.0	369.151	370.010	386.164	16.154
1	22102502	34	8	Bookbag	1	6.3	1	100.0	386.666	389.296	402.008	12.711
1	22102502	35	4	Umbrella	1	1.4	1	100.0	402.509	403.291	409.904	6.613
1	22102502	36	30	Essential Oil Diffuser	2	6.1	1	90.0	410.406	411.784	419.949	8.165
1	22102502	37	34	Watch	2	4.7	2	90.0	420.451	421.308	428.634	7.326
1	22102502	38	7	Coffee Mug	1	2.4	2	100.0	429.136	430.497	439.813	9.316
1	22102502	39	22	Travel Pillow	2	3.7	2	100.0	440.315	442.559	451.499	8.940
1	22102502	40	23	Ruler	2	1.1	2	100.0	452.001	452.553	462.299	9.747
1	22102502	41	30	Essential Oil Diffuser	2	5.5	2	90.0	462.801	463.567	472.825	9.258
1	22102502	42	11	Wired Earphones	1	1.1	2	100.0	473.327	474.488	482.253	7.765
1	22102502	43	15	Blender	1	6.3	2	90.0	482.754	484.030	495.116	11.086
1	22102502	44	21	Spoon	2	1.1	2	100.0	495.618	496.824	502.906	6.083
1	22102502	45	29	Wireless Phone Charger	2	11.7	2	96.0	503.408	505.158	513.253	8.096
1	22102502	46	35	Underwater Camera	2	4.8	2	100.0	513.755	515.628	521.892	6.264
1	22102502	47	12	Small Coffee Machine	1	11.3	2	100.0	522.393	525.134	533.243	8.109
1	22102502	48	19	Pen	2	1.0	2	100.0	533.745	536.665	543.922	7.257
1	22102502	49	20	Lighter	2	0.5	2	100.0	544.423	545.241	552.860	7.618
1	22102502	50	10	Speaker	1	10.7	2	100.0	553.361	554.284	561.662	7.377
1	22102502	51	25	Water Bottle	2	1.3	2	100.0	562.163	563.095	576.677	13.582
1	22102502	52	4	Umbrella	1	1.3	2	100.0	577.179	579.780	602.474	22.694
1	22102502	53	36	Kettle	2	4.3	2	100.0	602.976	605.673	613.190	7.517
1	22102502	54	24	Reusable Grocery Shopping Bag	2	1.3	2	100.0	613.692	615.583	622.057	6.474
1	22102502	55	6	Notebook	1	0.9	2	100.0	622.559	623.605	628.339	4.734
1	22102502	56	26	Binoculars	2	1.7	2	100.0	628.841	631.765	638.593	6.828
1	22102502	57	3	Hand Soap	1	1.4	2	100.0	639.095	640.853	646.118	5.265
1	22102502	58	16	Health Tracking Watch	1	4.2	2	100.0	646.619	647.659	654.436	6.777
1	22102502	59	27	Wallet	2	1.5	2	100.0	654.938	655.491	659.413	3.922
1	22102502	60	8	Bookbag	1	6.5	2	100.0	659.915	661.059	671.561	10.502
1	22102502	61	28	Digital Clock	2	4.5	2	100.0	672.063	673.492	679.797	6.305
1	22102502	62	5	Candle	1	2.1	2	100.0	680.298	681.286	692.798	11.512
1	22102502	63	33	Large Coffee Machine	2	10.4	2	94.0	693.300	695.398	707.187	11.788
1	22102502	64	14	Frying Pan	1	1.5	2	100.0	707.689	710.506	717.493	6.987
1	22102502	65	13	Head Thermometer	1	2.5	2	100.0	717.995	718.764	728.584	9.821
1	22102502	66	1	Toothpaste	1	1.2	2	100.0	729.086	729.692	740.573	10.881
1	22102502	67	9	Charging Box (Multi-Plug In)	1	8.7	2	100.0	741.075	742.069	753.620	11.551
1	22102502	68	32	Digital Weight Scale	2	2.8	2	100.0	754.121	755.965	767.628	11.663
1	22102502	69	2	Dry-Erase Marker	1	0.5	2	100.0	768.131	769.461	776.419	6.958
1	22102502	70	17	Drone	1	50.0	2	100.0	776.921	779.622	795.505	15.883
1	22102502	71	31	Water Filter Pitcher	2	3.3	2	100.0	796.007	798.570	814.791	16.221
1	22102502	72	18	Robotic Vacuum Cleaner	1	25.2	2	100.0	815.293	816.392	845.323	28.931
1	22102502	73	26	Binoculars	2	2.3	3	100.0	845.825	848.763	855.316	6.552
1	22102502	74	13	Head Thermometer	1	1.8	3	100.0	855.817	857.139	866.019	8.880
1	22102502	75	17	Drone	1	50.0	3	100.0	866.520	868.024	877.154	9.130
1	22102502	76	25	Water Bottle	2	1.4	3	100.0	877.655	879.150	888.143	8.993
1	22102502	77	11	Wired Earphones	1	1.1	3	100.0	888.645	890.630	896.748	6.118
1	22102502	78	1	Toothpaste	1	1.5	3	100.0	897.249	899.575	905.616	6.041
1	22102502	79	6	Notebook	1	1.0	3	100.0	906.118	907.585	912.020	4.436
1	22102502	80	32	Digital Weight Scale	2	2.8	3	100.0	912.522	913.355	917.851	4.495
1	22102502	81	12	Small Coffee Machine	1	12.0	3	100.0	918.352	920.693	928.859	8.166
1	22102502	82	22	Travel Pillow	2	4.3	3	100.0	929.361	932.022	947.292	15.270
1	22102502	83	9	Charging Box (Multi-Plug In)	1	10.2	3	100.0	947.793	949.745	957.773	8.027
1	22102502	84	36	Kettle	2	6.1	3	100.0	958.274	959.655	974.366	14.711
1	22102502	85	3	Hand Soap	1	1.4	3	100.0	974.868	977.582	988.771	11.189
1	22102502	86	28	Digital Clock	2	3.7	3	100.0	989.273	990.611	1003.398	12.787
1	22102502	87	5	Candle	1	3.4	3	100.0	1003.900	1006.289	1011.860	5.571
1	22102502	88	14	Frying Pan	1	1.4	3	100.0	1012.362	1014.558	1020.736	6.178
1	22102502	89	30	Essential Oil Diffuser	2	3.4	3	100.0	1021.238	1024.152	1030.386	6.234
1	22102502	90	24	Reusable Grocery Shopping Bag	2	1.3	3	NaN	1030.888	1031.421	1039.086	7.665
1	22102502	91	2	Dry-Erase Marker	1	1.0	3	100.0	1039.588	1042.474	1052.248	9.774
1	22102502	92	7	Coffee Mug	1	2.2	3	100.0	1052.750	1053.294	1060.182	6.888
