Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102403	1	33	Large Coffee Machine	2	5.4	1	NaN	0.502	1.276	22.202	20.925
1	22102403	2	31	Water Filter Pitcher	2	4.1	1	14.0	22.703	23.699	32.788	9.089
1	22102403	3	35	Underwater Camera	2	5.8	1	10.0	33.290	35.549	41.197	5.647
1	22102403	4	14	Frying Pan	1	2.3	1	7.0	41.698	42.973	48.022	5.049
1	22102403	5	24	Reusable Grocery Shopping Bag	2	1.5	1	100.0	48.524	49.220	59.030	9.810
1	22102403	6	26	Binoculars	2	3.9	1	21.0	59.532	60.968	66.404	5.436
1	22102403	7	29	Wireless Phone Charger	2	10.3	1	9.0	66.905	69.887	88.393	18.506
1	22102403	8	18	Robotic Vacuum Cleaner	1	33.8	1	14.0	88.894	91.113	107.656	16.543
1	22102403	9	16	Health Tracking Watch	1	5.6	1	13.0	108.157	110.917	115.993	5.076
1	22102403	10	30	Essential Oil Diffuser	2	5.2	1	6.0	116.495	117.481	121.665	4.184
1	22102403	11	9	Charging Box (Multi-Plug In)	1	3.0	1	5.0	122.167	125.138	129.707	4.569
1	22102403	12	11	Wired Earphones	1	10.0	1	37.0	130.209	133.119	144.109	10.990
1	22102403	13	5	Candle	1	8.5	1	50.0	144.610	146.746	154.428	7.682
1	22102403	14	2	Dry-Erase Marker	1	4.2	1	34.0	154.929	155.613	164.003	8.390
1	22102403	15	28	Digital Clock	2	9.0	1	100.0	164.505	166.950	174.327	7.378
1	22102403	16	10	Speaker	1	10.1	1	18.0	174.829	175.427	180.784	5.358
1	22102403	17	15	Blender	1	9.0	1	44.0	181.286	183.662	188.331	4.670
1	22102403	18	20	Lighter	2	1.0	1	100.0	188.833	191.835	199.760	7.925
1	22102403	19	13	Head Thermometer	1	6.6	1	35.0	200.262	200.798	209.385	8.587
1	22102403	20	25	Water Bottle	2	4.4	1	47.0	209.888	210.634	217.945	7.311
1	22102403	21	3	Hand Soap	1	2.8	1	12.0	218.447	220.974	227.130	6.157
1	22102403	22	32	Digital Weight Scale	2	7.9	1	35.0	227.632	228.193	237.895	9.702
1	22102403	23	7	Coffee Mug	1	8.2	1	3.0	238.397	238.910	244.273	5.364
1	22102403	24	8	Bookbag	1	20.8	1	53.0	244.775	247.333	256.118	8.785
1	22102403	25	4	Umbrella	1	14.7	1	24.0	256.620	258.663	276.142	17.479
1	22102403	26	23	Ruler	2	2.0	1	100.0	276.644	277.710	286.390	8.679
1	22102403	27	27	Wallet	2	3.7	1	81.0	286.891	288.093	295.806	7.714
1	22102403	28	1	Toothpaste	1	3.6	1	47.0	296.308	299.282	307.548	8.266
1	22102403	29	21	Spoon	2	0.9	1	29.0	308.050	310.049	313.684	3.635
1	22102403	30	6	Notebook	1	4.2	1	47.0	314.186	316.425	320.818	4.393
1	22102403	31	34	Watch	2	2.9	1	75.0	321.319	323.262	330.958	7.696
1	22102403	32	12	Small Coffee Machine	1	13.7	1	36.0	331.459	333.851	339.024	5.173
1	22102403	33	22	Travel Pillow	2	10.2	1	65.0	339.525	341.744	344.762	3.019
1	22102403	34	19	Pen	2	1.8	1	66.0	345.264	346.541	349.914	3.373
1	22102403	35	17	Drone	1	0.0	1	100.0	350.415	351.335	358.155	6.820
1	22102403	36	36	Kettle	2	0.0	1	NaN	358.656	359.450	362.180	2.730
1	22102403	37	26	Binoculars	2	0.0	2	49.0	362.682	365.523	369.883	4.360
1	22102403	38	28	Digital Clock	2	7.0	2	45.0	370.385	371.939	375.511	3.572
1	22102403	39	36	Kettle	2	5.6	2	53.0	376.013	377.867	382.962	5.095
1	22102403	40	5	Candle	1	3.9	2	51.0	383.464	385.135	388.355	3.220
