Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22102709	1	29	Wireless Phone Charger	2	11.9	1	100.0	0.502	1.677	105.442	103.765
2	22102709	2	22	Travel Pillow	2	10.4	1	0.0	105.944	107.233	154.100	46.867
2	22102709	3	26	Binoculars	2	21.7	1	14.0	154.602	155.585	194.394	38.809
2	22102709	4	6	Notebook	1	3.4	1	5.0	194.895	196.064	244.336	48.273
2	22102709	5	10	Speaker	1	15.7	1	14.0	244.838	247.466	290.580	43.114
2	22102709	6	30	Essential Oil Diffuser	2	15.9	1	11.0	291.082	291.687	345.535	53.848
2	22102709	7	36	Kettle	2	11.2	1	8.0	346.037	347.283	422.339	75.056
2	22102709	8	1	Toothpaste	1	9.4	1	52.0	422.841	425.014	453.812	28.799
2	22102709	9	28	Digital Clock	2	5.5	1	25.0	454.314	456.831	520.232	63.401
2	22102709	10	15	Blender	1	18.1	1	11.0	520.733	521.296	665.344	144.047
2	22102709	11	16	Health Tracking Watch	1	9.4	1	8.0	665.845	668.494	689.862	21.367
2	22102709	12	17	Drone	1	5.1	1	6.0	690.363	691.863	704.910	13.046
2	22102709	13	2	Dry-Erase Marker	1	3.0	1	100.0	705.412	707.210	729.920	22.710
2	22102709	14	23	Ruler	2	2.7	1	62.0	730.422	732.568	760.828	28.260
2	22102709	15	34	Watch	2	16.6	1	46.0	761.330	763.651	789.659	26.008
2	22102709	16	32	Digital Weight Scale	2	20.1	1	39.0	790.161	792.518	809.166	16.648
2	22102709	17	9	Charging Box (Multi-Plug In)	1	11.7	1	32.0	809.668	812.667	850.079	37.412
2	22102709	18	24	Reusable Grocery Shopping Bag	2	2.7	1	13.0	850.581	852.209	904.615	52.406
2	22102709	19	20	Lighter	2	4.2	1	17.0	905.117	907.403	978.550	71.146
2	22102709	20	12	Small Coffee Machine	1	12.6	1	8.0	979.051	982.011	1016.166	34.155
2	22102709	21	11	Wired Earphones	1	12.9	1	42.0	1016.668	1017.220	1057.799	40.579
2	22102709	22	31	Water Filter Pitcher	2	18.3	1	10.0	1058.300	1059.519	1117.030	57.511
2	22102709	23	18	Robotic Vacuum Cleaner	1	25.8	1	44.0	1117.531	1119.272	1148.213	28.942
2	22102709	24	7	Coffee Mug	1	3.8	1	35.0	1148.715	1150.398	1163.307	12.909
2	22102709	25	25	Water Bottle	2	5.8	1	27.0	1163.809	1164.636	1191.353	26.717
2	22102709	26	19	Pen	2	3.5	1	17.0	1191.854	1194.061	1223.345	29.284
2	22102709	27	33	Large Coffee Machine	2	16.5	1	36.0	1223.846	1226.489	1240.533	14.044
2	22102709	28	27	Wallet	2	6.0	1	32.0	1241.034	1242.602	1254.513	11.911
2	22102709	29	14	Frying Pan	1	10.7	1	37.0	1255.014	1256.535	1269.262	12.727
2	22102709	30	5	Candle	1	5.5	1	10.0	1269.764	1270.655	1295.172	24.517
2	22102709	31	35	Underwater Camera	2	15.2	1	48.0	1295.674	1297.182	1312.833	15.650
2	22102709	32	4	Umbrella	1	12.0	1	51.0	1313.334	1314.425	1331.891	17.466
2	22102709	33	21	Spoon	2	3.5	1	17.0	1332.393	1334.992	1349.409	14.417
2	22102709	34	8	Bookbag	1	12.1	1	29.0	1349.910	1352.363	1376.160	23.797
2	22102709	35	3	Hand Soap	1	5.4	1	52.0	1376.662	1378.652	1400.380	21.728
2	22102709	36	13	Head Thermometer	1	7.1	1	28.0	1400.881	1402.619	1412.659	10.040
2	22102709	37	36	Kettle	2	9.0	2	32.0	1413.161	1414.255	1429.474	15.218
2	22102709	38	15	Blender	1	18.7	2	52.0	1429.977	1432.546	1445.417	12.871
2	22102709	39	31	Water Filter Pitcher	2	14.4	2	43.0	1445.919	1446.949	1456.815	9.866
2	22102709	40	28	Digital Clock	2	14.2	2	42.0	1457.316	1459.455	1468.290	8.835
