Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22072007	1	21	Spoon	2	0.1	1	100.0	0.502	3.364	25.417	22.053
1	22072007	2	17	Drone	1	10.0	1	90.0	25.919	26.846	41.823	14.978
1	22072007	3	1	Toothpaste	1	2.5	1	96.0	42.325	45.241	59.692	14.451
1	22072007	4	16	Health Tracking Watch	1	4.0	1	100.0	60.194	61.999	81.094	19.095
1	22072007	5	12	Small Coffee Machine	1	12.0	1	90.0	81.596	84.168	100.642	16.474
1	22072007	6	4	Umbrella	1	5.9	1	99.0	101.144	103.478	116.166	12.687
1	22072007	7	23	Ruler	2	1.5	1	100.0	116.668	118.182	130.401	12.219
1	22072007	8	35	Underwater Camera	2	4.9	1	21.0	130.903	131.873	147.449	15.576
1	22072007	9	33	Large Coffee Machine	2	19.9	1	19.0	147.951	150.383	190.414	40.030
1	22072007	10	29	Wireless Phone Charger	2	3.0	1	89.0	190.915	191.770	203.862	12.092
1	22072007	11	11	Wired Earphones	1	4.0	1	96.0	204.364	207.274	225.558	18.284
1	22072007	12	36	Kettle	2	4.0	1	95.0	226.060	226.759	243.192	16.433
1	22072007	13	25	Water Bottle	2	8.0	1	59.0	243.693	244.902	258.962	14.060
1	22072007	14	27	Wallet	2	0.0	1	100.0	259.464	261.321	268.442	7.122
1	22072007	15	7	Coffee Mug	1	0.0	1	100.0	268.944	270.833	278.877	8.044
1	22072007	16	22	Travel Pillow	2	4.0	1	89.0	279.379	281.539	294.226	12.687
1	22072007	17	5	Candle	1	2.5	1	95.0	294.728	295.858	313.783	17.925
1	22072007	18	9	Charging Box (Multi-Plug In)	1	4.5	1	96.0	314.285	315.673	326.921	11.248
1	22072007	19	20	Lighter	2	0.5	1	100.0	327.422	329.731	337.620	7.889
1	22072007	20	3	Hand Soap	1	1.0	1	97.0	338.122	339.182	349.399	10.216
1	22072007	21	6	Notebook	1	1.5	1	100.0	349.900	351.210	362.673	11.462
1	22072007	22	31	Water Filter Pitcher	2	0.0	1	100.0	363.175	364.201	371.551	7.350
1	22072007	23	15	Blender	1	12.0	1	79.0	372.053	373.121	401.801	28.680
1	22072007	24	34	Watch	2	9.0	1	51.0	402.303	403.794	420.223	16.429
1	22072007	25	8	Bookbag	1	4.5	1	100.0	420.724	421.663	433.254	11.591
1	22072007	26	13	Head Thermometer	1	0.0	1	100.0	433.756	435.069	438.988	3.919
1	22072007	27	24	Reusable Grocery Shopping Bag	2	0.5	1	100.0	439.490	441.739	449.810	8.072
1	22072007	28	28	Digital Clock	2	2.0	1	100.0	450.312	453.246	462.112	8.866
1	22072007	29	2	Dry-Erase Marker	1	0.0	1	100.0	462.614	463.519	474.131	10.612
1	22072007	30	19	Pen	2	0.5	1	100.0	474.632	476.596	484.290	7.694
1	22072007	31	30	Essential Oil Diffuser	2	12.0	1	90.0	484.792	486.991	500.041	13.051
1	22072007	32	32	Digital Weight Scale	2	7.0	1	92.0	500.543	501.992	511.098	9.107
1	22072007	33	10	Speaker	1	5.0	1	100.0	511.600	513.047	525.230	12.182
1	22072007	34	18	Robotic Vacuum Cleaner	1	9.5	1	100.0	525.731	528.531	543.853	15.322
1	22072007	35	14	Frying Pan	1	5.0	1	100.0	544.355	544.957	561.618	16.661
1	22072007	36	26	Binoculars	2	6.0	1	63.0	562.120	563.604	574.652	11.047
1	22072007	37	16	Health Tracking Watch	1	2.5	2	100.0	575.154	577.608	590.783	13.176
1	22072007	38	36	Kettle	2	5.5	2	99.0	591.285	593.293	606.023	12.730
1	22072007	39	21	Spoon	2	0.5	2	100.0	606.525	609.167	614.394	5.227
1	22072007	40	22	Travel Pillow	2	5.0	2	92.0	614.896	616.232	623.187	6.955
1	22072007	41	2	Dry-Erase Marker	1	0.0	2	100.0	623.689	625.021	627.956	2.935
1	22072007	42	30	Essential Oil Diffuser	2	11.1	2	84.0	628.458	628.979	643.977	14.998
1	22072007	43	3	Hand Soap	1	0.8	2	98.0	644.478	645.047	656.129	11.082
1	22072007	44	12	Small Coffee Machine	1	11.5	2	97.0	656.631	657.338	670.025	12.688
1	22072007	45	5	Candle	1	1.5	2	100.0	670.527	671.180	682.836	11.656
1	22072007	46	15	Blender	1	10.1	2	100.0	683.338	684.365	690.662	6.297
1	22072007	47	18	Robotic Vacuum Cleaner	1	10.5	2	100.0	691.163	693.201	700.667	7.466
1	22072007	48	4	Umbrella	1	8.5	2	100.0	701.169	702.104	709.037	6.933
1	22072007	49	23	Ruler	2	0.0	2	100.0	709.539	711.739	716.418	4.679
1	22072007	50	25	Water Bottle	2	9.5	2	76.0	716.920	718.404	731.770	13.366
1	22072007	51	20	Lighter	2	0.5	2	100.0	732.272	734.633	740.795	6.162
1	22072007	52	13	Head Thermometer	1	0.0	2	100.0	741.297	742.638	745.588	2.950
1	22072007	53	26	Binoculars	2	6.1	2	93.0	746.090	747.940	759.186	11.247
1	22072007	54	31	Water Filter Pitcher	2	0.0	2	100.0	759.688	760.451	763.348	2.897
1	22072007	55	33	Large Coffee Machine	2	20.5	2	94.0	763.849	764.913	787.483	22.569
1	22072007	56	28	Digital Clock	2	5.1	2	100.0	787.984	790.897	799.334	8.437
1	22072007	57	11	Wired Earphones	1	3.4	2	97.0	799.836	800.851	809.259	8.408
1	22072007	58	32	Digital Weight Scale	2	6.0	2	98.0	809.761	811.278	819.011	7.733
1	22072007	59	14	Frying Pan	1	3.0	2	100.0	819.513	820.909	828.815	7.906
1	22072007	60	1	Toothpaste	1	1.5	2	100.0	829.316	831.816	838.929	7.113
1	22072007	61	27	Wallet	2	0.0	2	100.0	839.431	841.626	844.816	3.191
1	22072007	62	9	Charging Box (Multi-Plug In)	1	3.9	2	82.0	845.318	846.790	868.560	21.770
1	22072007	63	19	Pen	2	0.5	2	100.0	869.062	869.842	874.618	4.776
1	22072007	64	7	Coffee Mug	1	0.0	2	100.0	875.119	876.591	879.448	2.858
1	22072007	65	8	Bookbag	1	4.0	2	100.0	879.950	881.241	885.869	4.628
1	22072007	66	24	Reusable Grocery Shopping Bag	2	0.5	2	100.0	886.371	887.230	894.165	6.935
1	22072007	67	10	Speaker	1	4.0	2	98.0	894.667	897.518	907.978	10.460
1	22072007	68	17	Drone	1	15.0	2	18.0	908.479	910.583	929.456	18.873
1	22072007	69	6	Notebook	1	0.9	2	100.0	929.958	930.807	938.619	7.812
1	22072007	70	34	Watch	2	5.5	2	96.0	939.121	940.832	949.107	8.274
1	22072007	71	29	Wireless Phone Charger	2	4.5	2	97.0	949.608	950.994	956.175	5.180
1	22072007	72	35	Underwater Camera	2	9.0	2	81.0	956.677	959.001	975.535	16.534
1	22072007	73	12	Small Coffee Machine	1	14.9	3	77.0	976.037	978.833	994.500	15.667
1	22072007	74	18	Robotic Vacuum Cleaner	1	7.9	3	100.0	995.002	996.186	1008.232	12.046
1	22072007	75	8	Bookbag	1	3.3	3	100.0	1008.734	1010.811	1018.782	7.971
1	22072007	76	34	Watch	2	4.1	3	100.0	1019.284	1021.101	1028.418	7.317
1	22072007	77	14	Frying Pan	1	3.0	3	100.0	1028.920	1031.482	1039.569	8.088
1	22072007	78	11	Wired Earphones	1	4.0	3	94.0	1040.071	1042.352	1059.220	16.868
1	22072007	79	7	Coffee Mug	1	0.0	3	100.0	1059.722	1061.158	1064.513	3.355
1	22072007	80	35	Underwater Camera	2	8.5	3	78.0	1065.015	1067.492	1076.907	9.415
1	22072007	81	2	Dry-Erase Marker	1	0.0	3	100.0	1077.409	1078.290	1080.715	2.425
1	22072007	82	17	Drone	1	15.1	3	48.0	1081.217	1082.102	1097.431	15.329
1	22072007	83	23	Ruler	2	0.0	3	100.0	1097.933	1099.354	1102.794	3.440
1	22072007	84	13	Head Thermometer	1	0.0	3	100.0	1103.296	1105.017	1107.552	2.535
1	22072007	85	20	Lighter	2	0.5	3	100.0	1108.053	1109.536	1115.292	5.756
1	22072007	86	24	Reusable Grocery Shopping Bag	2	0.5	3	100.0	1115.794	1116.374	1124.020	7.646
1	22072007	87	32	Digital Weight Scale	2	4.0	3	88.0	1124.522	1125.904	1138.676	12.772
