Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22072004	1	32	Digital Weight Scale	2	42.0	1	NaN	0.502	1.584	17.514	15.930
1	22072004	2	30	Essential Oil Diffuser	2	10.8	1	NaN	18.016	20.619	36.440	15.821
1	22072004	3	23	Ruler	2	3.6	1	NaN	36.942	39.688	46.785	7.097
1	22072004	4	15	Blender	1	25.6	1	NaN	47.287	48.266	56.952	8.686
1	22072004	5	14	Frying Pan	1	20.3	1	NaN	57.454	58.836	64.930	6.094
1	22072004	6	4	Umbrella	1	15.6	1	NaN	65.432	67.618	80.422	12.804
1	22072004	7	25	Water Bottle	2	9.0	1	NaN	80.924	83.260	92.049	8.789
1	22072004	8	10	Speaker	1	45.6	1	55.0	92.551	93.907	108.660	14.753
1	22072004	9	36	Kettle	2	16.4	1	64.0	109.162	111.554	124.589	13.035
1	22072004	10	29	Wireless Phone Charger	2	25.6	1	76.0	125.091	126.245	138.348	12.103
1	22072004	11	18	Robotic Vacuum Cleaner	1	50.1	1	91.0	138.850	139.779	147.896	8.116
1	22072004	12	8	Bookbag	1	30.1	1	91.0	148.398	150.065	161.198	11.133
1	22072004	13	27	Wallet	2	21.3	1	71.0	161.700	162.536	175.503	12.967
1	22072004	14	20	Lighter	2	3.7	1	67.0	176.005	177.109	185.045	7.935
1	22072004	15	5	Candle	1	7.5	1	92.0	185.547	187.309	195.172	7.862
1	22072004	16	17	Drone	1	71.3	1	86.0	195.674	197.818	205.099	7.282
1	22072004	17	3	Hand Soap	1	4.2	1	80.0	205.601	206.510	215.026	8.516
1	22072004	18	35	Underwater Camera	2	60.8	1	80.0	215.528	216.942	232.324	15.383
1	22072004	19	7	Coffee Mug	1	3.3	1	76.0	232.826	234.078	241.326	7.248
1	22072004	20	13	Head Thermometer	1	25.5	1	66.0	241.828	244.206	256.719	12.513
1	22072004	21	22	Travel Pillow	2	12.3	1	68.0	257.221	258.338	265.338	7.000
1	22072004	22	24	Reusable Grocery Shopping Bag	2	3.6	1	96.0	265.839	268.114	275.748	7.634
1	22072004	23	6	Notebook	1	3.3	1	100.0	276.250	278.707	285.070	6.362
1	22072004	24	16	Health Tracking Watch	1	18.2	1	74.0	285.571	288.341	295.916	7.575
1	22072004	25	34	Watch	2	50.6	1	85.0	296.418	298.373	307.586	9.214
1	22072004	26	21	Spoon	2	1.8	1	62.0	308.088	310.278	315.285	5.007
1	22072004	27	33	Large Coffee Machine	2	35.7	1	82.0	315.787	316.543	326.992	10.449
1	22072004	28	26	Binoculars	2	20.1	1	89.0	327.493	329.557	338.781	9.224
1	22072004	29	28	Digital Clock	2	10.9	1	86.0	339.283	341.567	352.367	10.800
1	22072004	30	31	Water Filter Pitcher	2	7.9	1	79.0	352.869	354.985	362.530	7.544
1	22072004	31	2	Dry-Erase Marker	1	1.4	1	77.0	363.032	364.354	370.775	6.421
1	22072004	32	11	Wired Earphones	1	20.1	1	83.0	371.276	372.536	383.181	10.645
1	22072004	33	9	Charging Box (Multi-Plug In)	1	20.0	1	100.0	383.683	385.823	393.633	7.810
1	22072004	34	12	Small Coffee Machine	1	20.1	1	94.0	394.135	396.487	407.032	10.545
1	22072004	35	19	Pen	2	2.6	1	87.0	407.534	409.248	416.841	7.593
1	22072004	36	1	Toothpaste	1	3.3	1	87.0	417.343	419.638	435.825	16.187
1	22072004	37	15	Blender	1	28.0	2	85.0	436.327	438.191	448.087	9.896
1	22072004	38	10	Speaker	1	50.8	2	87.0	448.589	451.586	468.176	16.590
1	22072004	39	24	Reusable Grocery Shopping Bag	2	3.8	2	87.0	468.678	471.632	479.633	8.001
1	22072004	40	26	Binoculars	2	19.1	2	20.0	480.135	481.370	494.981	13.611
1	22072004	41	19	Pen	2	2.1	2	83.0	495.483	496.853	502.912	6.059
1	22072004	42	20	Lighter	2	2.1	2	88.0	503.414	503.951	511.799	7.848
1	22072004	43	11	Wired Earphones	1	15.9	2	81.0	512.301	514.943	523.407	8.464
1	22072004	44	22	Travel Pillow	2	12.6	2	88.0	523.909	524.489	549.317	24.828
1	22072004	45	21	Spoon	2	1.3	2	84.0	549.819	550.791	567.655	16.864
1	22072004	46	13	Head Thermometer	1	25.7	2	80.0	568.157	569.565	580.909	11.344
1	22072004	47	5	Candle	1	8.1	2	87.0	581.411	584.256	590.420	6.165
1	22072004	48	23	Ruler	2	3.4	2	66.0	590.923	593.655	600.703	7.049
1	22072004	49	33	Large Coffee Machine	2	36.0	2	87.0	601.205	601.763	622.152	20.388
1	22072004	50	9	Charging Box (Multi-Plug In)	1	20.7	2	92.0	622.654	624.801	666.427	41.626
1	22072004	51	31	Water Filter Pitcher	2	7.5	2	84.0	666.929	667.596	678.969	11.373
1	22072004	52	14	Frying Pan	1	20.3	2	86.0	679.470	681.200	691.307	10.107
1	22072004	53	16	Health Tracking Watch	1	19.0	2	81.0	691.809	693.317	701.955	8.638
1	22072004	54	1	Toothpaste	1	3.5	2	93.0	702.457	704.724	716.649	11.925
1	22072004	55	28	Digital Clock	2	15.6	2	87.0	717.150	717.907	730.186	12.279
1	22072004	56	30	Essential Oil Diffuser	2	12.6	2	74.0	730.688	732.305	738.688	6.383
1	22072004	57	35	Underwater Camera	2	50.8	2	82.0	739.189	741.593	748.296	6.704
1	22072004	58	17	Drone	1	70.5	2	96.0	748.798	749.877	757.652	7.775
1	22072004	59	29	Wireless Phone Charger	2	21.2	2	83.0	758.154	760.345	770.736	10.391
1	22072004	60	3	Hand Soap	1	2.6	2	NaN	771.238	772.167	778.430	6.263
1	22072004	61	36	Kettle	2	12.6	2	86.0	778.931	779.694	790.219	10.525
1	22072004	62	25	Water Bottle	2	10.5	2	69.0	790.721	791.960	816.629	24.669
1	22072004	63	34	Watch	2	50.1	2	92.0	817.131	817.983	835.951	17.968
1	22072004	64	27	Wallet	2	20.0	2	94.0	836.453	838.670	846.528	7.859
1	22072004	65	12	Small Coffee Machine	1	35.4	2	83.0	847.030	849.972	859.414	9.441
1	22072004	66	4	Umbrella	1	15.5	2	87.0	859.916	860.725	869.298	8.572
1	22072004	67	2	Dry-Erase Marker	1	1.6	2	92.0	869.800	871.867	879.284	7.417
1	22072004	68	7	Coffee Mug	1	2.2	2	91.0	879.787	880.795	891.703	10.908
1	22072004	69	8	Bookbag	1	30.3	2	95.0	892.205	895.148	938.050	42.903
1	22072004	70	32	Digital Weight Scale	2	20.5	2	90.0	938.552	941.176	957.100	15.925
1	22072004	71	18	Robotic Vacuum Cleaner	1	50.5	2	93.0	957.602	959.396	977.732	18.336
