Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071911	1	29	Wireless Phone Charger	2	0.6	1	65.0	0.502	1.952	30.772	28.820
2	22071911	2	9	Charging Box (Multi-Plug In)	1	2.5	1	48.0	31.274	34.200	51.881	17.681
2	22071911	3	33	Large Coffee Machine	2	5.0	1	50.0	52.383	54.722	79.602	24.880
2	22071911	4	4	Umbrella	1	1.8	1	30.0	80.104	81.824	87.785	5.961
2	22071911	5	28	Digital Clock	2	2.0	1	61.0	88.287	90.143	98.480	8.337
2	22071911	6	15	Blender	1	5.2	1	51.0	98.982	99.543	109.736	10.193
2	22071911	7	2	Dry-Erase Marker	1	1.9	1	23.0	110.238	111.139	116.765	5.627
2	22071911	8	31	Water Filter Pitcher	2	0.0	1	100.0	117.267	119.021	128.266	9.244
2	22071911	9	19	Pen	2	0.0	1	100.0	128.767	130.758	136.809	6.052
2	22071911	10	22	Travel Pillow	2	0.0	1	100.0	137.311	139.269	143.452	4.182
2	22071911	11	35	Underwater Camera	2	0.0	1	100.0	143.954	145.834	149.477	3.644
2	22071911	12	16	Health Tracking Watch	1	0.0	1	100.0	149.979	152.843	157.280	4.437
2	22071911	13	5	Candle	1	0.0	1	100.0	157.782	159.590	162.892	3.302
2	22071911	14	11	Wired Earphones	1	2.3	1	52.0	163.394	165.441	173.179	7.738
2	22071911	15	7	Coffee Mug	1	0.0	1	100.0	173.681	175.153	177.969	2.816
2	22071911	16	10	Speaker	1	4.5	1	79.0	178.471	180.244	188.860	8.616
2	22071911	17	23	Ruler	2	0.0	1	100.0	189.361	190.518	193.232	2.714
2	22071911	18	1	Toothpaste	1	0.0	1	100.0	193.734	196.002	198.573	2.570
2	22071911	19	17	Drone	1	5.0	1	76.0	199.075	201.966	211.648	9.682
2	22071911	20	32	Digital Weight Scale	2	7.4	1	82.0	212.150	212.734	220.542	7.808
2	22071911	21	27	Wallet	2	5.3	1	87.0	221.044	223.579	229.032	5.453
2	22071911	22	6	Notebook	1	0.0	1	100.0	229.534	231.550	237.729	6.179
2	22071911	23	24	Reusable Grocery Shopping Bag	2	0.0	1	100.0	238.231	241.042	244.660	3.618
2	22071911	24	34	Watch	2	8.5	1	78.0	245.161	246.286	253.951	7.666
2	22071911	25	14	Frying Pan	1	0.0	1	100.0	254.454	255.117	258.149	3.032
2	22071911	26	18	Robotic Vacuum Cleaner	1	0.0	1	100.0	258.652	261.400	265.334	3.934
2	22071911	27	12	Small Coffee Machine	1	5.9	1	83.0	265.836	266.554	272.498	5.944
2	22071911	28	13	Head Thermometer	1	0.0	1	100.0	273.000	275.733	280.063	4.330
2	22071911	29	30	Essential Oil Diffuser	2	0.0	1	100.0	280.565	283.332	286.590	3.257
2	22071911	30	20	Lighter	2	0.0	1	100.0	287.091	289.541	292.765	3.224
2	22071911	31	25	Water Bottle	2	0.0	1	100.0	293.267	294.779	299.022	4.243
2	22071911	32	26	Binoculars	2	3.8	1	58.0	299.524	300.938	306.722	5.783
2	22071911	33	3	Hand Soap	1	0.0	1	100.0	307.223	309.740	313.102	3.362
2	22071911	34	21	Spoon	2	0.0	1	100.0	313.604	315.741	318.170	2.429
2	22071911	35	36	Kettle	2	0.0	1	100.0	318.672	321.653	324.563	2.909
2	22071911	36	8	Bookbag	1	2.6	1	77.0	325.064	326.583	333.533	6.950
2	22071911	37	20	Lighter	2	0.0	2	100.0	334.034	335.689	338.452	2.763
2	22071911	38	5	Candle	1	0.0	2	100.0	338.954	340.066	342.741	2.675
2	22071911	39	12	Small Coffee Machine	1	6.5	2	81.0	343.243	344.171	350.260	6.089
2	22071911	40	8	Bookbag	1	4.0	2	71.0	350.761	353.156	356.564	3.408
2	22071911	41	2	Dry-Erase Marker	1	0.0	2	100.0	357.066	358.922	361.857	2.935
2	22071911	42	18	Robotic Vacuum Cleaner	1	0.0	2	100.0	362.359	363.039	366.613	3.573
2	22071911	43	35	Underwater Camera	2	0.0	2	100.0	367.114	368.600	371.542	2.942
2	22071911	44	33	Large Coffee Machine	2	7.0	2	73.0	372.043	372.695	378.229	5.534
2	22071911	45	31	Water Filter Pitcher	2	0.0	2	100.0	378.731	379.992	382.655	2.664
2	22071911	46	23	Ruler	2	0.0	2	100.0	383.157	385.916	388.819	2.903
2	22071911	47	4	Umbrella	1	0.0	2	100.0	389.321	391.832	395.537	3.705
2	22071911	48	10	Speaker	1	5.0	2	86.0	396.039	397.346	412.252	14.906
2	22071911	49	26	Binoculars	2	2.8	2	43.0	412.753	414.742	418.492	3.750
2	22071911	50	22	Travel Pillow	2	0.0	2	100.0	418.994	420.885	424.142	3.256
2	22071911	51	16	Health Tracking Watch	1	0.0	2	100.0	424.644	427.106	429.956	2.850
2	22071911	52	29	Wireless Phone Charger	2	2.2	2	84.0	430.458	433.233	438.229	4.995
2	22071911	53	36	Kettle	2	0.0	2	100.0	438.730	441.534	444.126	2.591
2	22071911	54	13	Head Thermometer	1	0.0	2	100.0	444.628	445.166	447.777	2.611
2	22071911	55	25	Water Bottle	2	0.0	2	100.0	448.279	450.653	453.232	2.579
2	22071911	56	3	Hand Soap	1	0.0	2	100.0	453.734	456.289	458.811	2.521
2	22071911	57	17	Drone	1	5.4	2	44.0	459.313	461.291	465.232	3.941
2	22071911	58	32	Digital Weight Scale	2	3.8	2	74.0	465.734	468.512	471.283	2.771
2	22071911	59	9	Charging Box (Multi-Plug In)	1	0.0	2	100.0	471.784	472.735	476.967	4.232
2	22071911	60	19	Pen	2	0.0	2	100.0	477.469	479.216	482.635	3.419
2	22071911	61	11	Wired Earphones	1	2.3	2	57.0	483.136	486.091	490.625	4.534
2	22071911	62	27	Wallet	2	3.7	2	58.0	491.127	493.935	497.607	3.672
2	22071911	63	15	Blender	1	0.0	2	100.0	498.109	500.466	506.124	5.658
2	22071911	64	21	Spoon	2	0.0	2	100.0	506.625	507.442	510.423	2.981
2	22071911	65	7	Coffee Mug	1	0.0	2	100.0	510.925	512.803	516.234	3.431
2	22071911	66	34	Watch	2	5.1	2	69.0	516.736	518.673	522.004	3.331
