Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071913	1	16	Health Tracking Watch	1	0.0	1	100.0	0.495	1.012	9.792	8.780
2	22071913	2	15	Blender	1	0.0	1	100.0	10.294	11.653	18.675	7.022
2	22071913	3	14	Frying Pan	1	0.0	1	100.0	19.177	19.868	28.821	8.953
2	22071913	4	34	Watch	2	0.0	1	100.0	29.323	30.234	35.774	5.540
2	22071913	5	7	Coffee Mug	1	0.0	1	100.0	36.276	37.314	42.212	4.898
2	22071913	6	23	Ruler	2	0.0	1	100.0	42.714	44.928	49.161	4.233
2	22071913	7	22	Travel Pillow	2	0.0	1	100.0	49.663	50.595	55.478	4.882
2	22071913	8	4	Umbrella	1	0.1	1	100.0	55.979	57.572	66.611	9.039
2	22071913	9	24	Reusable Grocery Shopping Bag	2	0.0	1	100.0	67.113	68.763	72.902	4.139
2	22071913	10	6	Notebook	1	0.0	1	100.0	73.404	73.941	78.028	4.087
2	22071913	11	8	Bookbag	1	0.0	1	100.0	78.530	79.032	82.977	3.946
2	22071913	12	3	Hand Soap	1	0.0	1	100.0	83.479	84.253	88.811	4.558
2	22071913	13	26	Binoculars	2	0.0	1	100.0	89.313	91.127	95.492	4.365
2	22071913	14	33	Large Coffee Machine	2	0.0	1	100.0	95.994	97.299	101.644	4.345
2	22071913	15	30	Essential Oil Diffuser	2	0.2	1	100.0	102.146	104.308	115.034	10.726
2	22071913	16	11	Wired Earphones	1	0.1	1	100.0	115.536	118.525	127.884	9.359
2	22071913	17	1	Toothpaste	1	0.0	1	100.0	128.386	130.226	133.542	3.317
2	22071913	18	27	Wallet	2	0.0	1	100.0	134.044	134.906	138.460	3.554
2	22071913	19	20	Lighter	2	0.1	1	100.0	138.962	141.205	149.308	8.103
2	22071913	20	13	Head Thermometer	1	0.0	1	100.0	149.810	150.791	155.470	4.680
2	22071913	21	19	Pen	2	0.0	1	100.0	155.972	157.557	161.753	4.196
2	22071913	22	18	Robotic Vacuum Cleaner	1	0.2	1	100.0	162.255	165.129	175.494	10.365
2	22071913	23	28	Digital Clock	2	0.0	1	100.0	175.996	177.578	182.341	4.763
2	22071913	24	12	Small Coffee Machine	1	0.0	1	100.0	182.843	184.604	189.064	4.460
2	22071913	25	36	Kettle	2	0.0	1	100.0	189.566	190.080	195.098	5.019
2	22071913	26	35	Underwater Camera	2	0.0	1	100.0	195.600	197.453	202.845	5.393
2	22071913	27	31	Water Filter Pitcher	2	0.0	1	100.0	203.347	205.000	210.061	5.061
2	22071913	28	17	Drone	1	0.0	1	100.0	210.563	213.555	218.906	5.351
2	22071913	29	10	Speaker	1	0.0	1	100.0	219.408	221.001	226.032	5.032
2	22071913	30	2	Dry-Erase Marker	1	0.0	1	100.0	226.534	227.172	231.468	4.296
2	22071913	31	32	Digital Weight Scale	2	0.0	1	100.0	231.970	234.134	238.198	4.064
2	22071913	32	29	Wireless Phone Charger	2	0.0	1	100.0	238.700	241.476	246.672	5.196
2	22071913	33	9	Charging Box (Multi-Plug In)	1	0.0	1	100.0	247.174	249.110	255.462	6.352
2	22071913	34	21	Spoon	2	0.0	1	100.0	255.964	258.333	262.941	4.608
2	22071913	35	5	Candle	1	0.0	1	100.0	263.443	265.235	269.927	4.692
2	22071913	36	25	Water Bottle	2	0.0	1	100.0	270.429	271.914	276.389	4.475
2	22071913	37	12	Small Coffee Machine	1	0.0	2	100.0	276.891	279.389	283.225	3.836
2	22071913	38	27	Wallet	2	0.0	2	100.0	283.726	285.941	290.302	4.361
2	22071913	39	31	Water Filter Pitcher	2	0.0	2	100.0	290.804	292.448	299.185	6.737
2	22071913	40	8	Bookbag	1	0.0	2	100.0	299.687	300.684	304.288	3.604
2	22071913	41	16	Health Tracking Watch	1	0.0	2	100.0	304.789	307.581	311.643	4.062
2	22071913	42	10	Speaker	1	0.0	2	100.0	312.144	312.753	317.371	4.618
2	22071913	43	2	Dry-Erase Marker	1	0.0	2	100.0	317.873	319.643	323.708	4.065
2	22071913	44	20	Lighter	2	0.1	2	100.0	324.210	325.851	333.287	7.436
2	22071913	45	4	Umbrella	1	0.2	2	100.0	333.789	335.161	346.841	11.680
2	22071913	46	6	Notebook	1	0.0	2	100.0	347.342	349.750	353.513	3.764
2	22071913	47	19	Pen	2	0.0	2	100.0	354.015	356.232	360.156	3.923
2	22071913	48	26	Binoculars	2	0.0	2	100.0	360.658	362.991	367.339	4.348
2	22071913	49	29	Wireless Phone Charger	2	0.1	2	100.0	367.841	368.437	379.360	10.923
2	22071913	50	17	Drone	1	0.0	2	100.0	379.862	380.962	385.272	4.310
2	22071913	51	11	Wired Earphones	1	0.1	2	100.0	385.774	388.506	397.577	9.071
2	22071913	52	22	Travel Pillow	2	0.0	2	100.0	398.079	399.021	403.468	4.447
2	22071913	53	32	Digital Weight Scale	2	0.0	2	100.0	403.970	405.003	409.138	4.135
2	22071913	54	21	Spoon	2	0.0	2	100.0	409.640	411.997	415.682	3.684
2	22071913	55	33	Large Coffee Machine	2	0.0	2	100.0	416.183	417.299	421.903	4.604
2	22071913	56	28	Digital Clock	2	0.0	2	100.0	422.405	422.934	427.395	4.460
2	22071913	57	18	Robotic Vacuum Cleaner	1	0.2	2	100.0	427.896	429.562	437.042	7.480
2	22071913	58	36	Kettle	2	0.0	2	100.0	437.544	438.944	442.782	3.837
2	22071913	59	15	Blender	1	0.0	2	100.0	443.283	445.570	449.736	4.166
2	22071913	60	9	Charging Box (Multi-Plug In)	1	0.0	2	100.0	450.238	451.618	455.499	3.882
2	22071913	61	14	Frying Pan	1	0.0	2	100.0	456.001	457.620	461.501	3.880
2	22071913	62	7	Coffee Mug	1	0.0	2	100.0	462.003	463.536	468.315	4.779
2	22071913	63	1	Toothpaste	1	0.0	2	100.0	468.817	470.472	474.087	3.615
2	22071913	64	34	Watch	2	0.0	2	100.0	474.589	475.616	479.350	3.734
2	22071913	65	30	Essential Oil Diffuser	2	0.1	2	100.0	479.851	482.364	487.855	5.492
2	22071913	66	3	Hand Soap	1	0.0	2	100.0	488.357	489.499	493.195	3.697
2	22071913	67	5	Candle	1	0.0	2	100.0	493.697	496.648	500.306	3.659
2	22071913	68	23	Ruler	2	0.0	2	100.0	500.808	501.790	505.462	3.671
2	22071913	69	35	Underwater Camera	2	0.0	2	100.0	505.964	507.326	511.175	3.849
2	22071913	70	24	Reusable Grocery Shopping Bag	2	0.0	2	100.0	511.677	513.390	517.306	3.916
2	22071913	71	25	Water Bottle	2	0.0	2	100.0	517.808	520.166	523.708	3.542
2	22071913	72	13	Head Thermometer	1	0.0	2	100.0	524.210	526.213	530.770	4.557
2	22071913	73	30	Essential Oil Diffuser	2	0.1	3	100.0	531.272	532.616	539.147	6.531
2	22071913	74	3	Hand Soap	1	0.0	3	100.0	539.649	542.519	546.402	3.884
2	22071913	75	31	Water Filter Pitcher	2	0.0	3	100.0	546.904	548.134	551.697	3.563
2	22071913	76	8	Bookbag	1	0.0	3	100.0	552.199	552.905	557.247	4.342
2	22071913	77	13	Head Thermometer	1	0.0	3	100.0	557.748	559.299	563.050	3.751
2	22071913	78	18	Robotic Vacuum Cleaner	1	0.1	3	100.0	563.552	566.526	574.150	7.624
2	22071913	79	17	Drone	1	0.0	3	100.0	574.652	576.481	580.074	3.593
2	22071913	80	6	Notebook	1	0.0	3	100.0	580.576	582.669	586.445	3.777
2	22071913	81	24	Reusable Grocery Shopping Bag	2	0.0	3	100.0	586.947	589.921	593.746	3.825
2	22071913	82	5	Candle	1	0.0	3	100.0	594.248	595.706	599.471	3.765
2	22071913	83	14	Frying Pan	1	0.0	3	100.0	599.973	602.049	606.584	4.535
2	22071913	84	15	Blender	1	0.0	3	100.0	607.086	608.245	614.093	5.848
2	22071913	85	33	Large Coffee Machine	2	0.0	3	100.0	614.595	615.453	619.852	4.399
2	22071913	86	25	Water Bottle	2	0.0	3	100.0	620.354	622.631	627.376	4.745
2	22071913	87	28	Digital Clock	2	0.0	3	100.0	627.878	628.414	632.534	4.120
2	22071913	88	29	Wireless Phone Charger	2	0.1	3	100.0	633.036	635.252	640.947	5.696
2	22071913	89	11	Wired Earphones	1	0.1	3	100.0	641.449	642.140	648.020	5.880
2	22071913	90	22	Travel Pillow	2	0.0	3	100.0	648.523	651.517	655.069	3.552
2	22071913	91	12	Small Coffee Machine	1	0.0	3	100.0	655.571	657.579	660.814	3.235
2	22071913	92	9	Charging Box (Multi-Plug In)	1	0.0	3	100.0	661.316	662.465	666.398	3.934
2	22071913	93	10	Speaker	1	0.0	3	100.0	666.900	667.781	671.586	3.805
2	22071913	94	27	Wallet	2	0.0	3	100.0	672.088	673.639	678.488	4.849
2	22071913	95	2	Dry-Erase Marker	1	0.0	3	100.0	678.989	680.315	684.100	3.785
2	22071913	96	4	Umbrella	1	0.1	3	100.0	684.602	685.217	693.634	8.417
2	22071913	97	23	Ruler	2	0.0	3	100.0	694.136	696.148	701.141	4.993
2	22071913	98	36	Kettle	2	0.0	3	100.0	701.643	702.283	706.196	3.913
2	22071913	99	21	Spoon	2	0.0	3	100.0	706.698	707.600	711.910	4.310
2	22071913	100	34	Watch	2	0.0	3	100.0	712.412	713.767	717.736	3.969
2	22071913	101	35	Underwater Camera	2	0.0	3	100.0	718.238	721.080	725.373	4.293
2	22071913	102	32	Digital Weight Scale	2	0.0	3	100.0	725.875	726.823	730.682	3.859
2	22071913	103	16	Health Tracking Watch	1	0.0	3	100.0	731.184	732.997	737.553	4.556
2	22071913	104	26	Binoculars	2	0.0	3	100.0	738.055	740.815	744.099	3.284
2	22071913	105	19	Pen	2	0.0	3	100.0	744.601	745.983	750.668	4.684
2	22071913	106	7	Coffee Mug	1	0.0	3	100.0	751.170	752.858	757.562	4.703
2	22071913	107	20	Lighter	2	0.1	3	100.0	758.064	759.689	767.037	7.348
2	22071913	108	1	Toothpaste	1	0.0	3	100.0	767.539	768.819	772.388	3.570
