Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22072002	1	33	Large Coffee Machine	2	45.0	1	91.0	0.500	2.239	52.031	49.792
1	22072002	2	19	Pen	2	8.4	1	90.0	52.533	55.008	115.976	60.968
1	22072002	3	18	Robotic Vacuum Cleaner	1	80.2	1	92.0	116.478	117.713	151.827	34.114
1	22072002	4	4	Umbrella	1	20.5	1	91.0	152.329	154.224	163.282	9.058
1	22072002	5	11	Wired Earphones	1	20.0	1	94.0	163.784	164.879	176.975	12.096
1	22072002	6	36	Kettle	2	22.4	1	89.0	177.477	178.327	205.042	26.715
1	22072002	7	30	Essential Oil Diffuser	2	25.0	1	92.0	205.544	207.711	220.051	12.340
1	22072002	8	2	Dry-Erase Marker	1	3.0	1	91.0	220.553	222.311	230.866	8.554
1	22072002	9	20	Lighter	2	3.0	1	92.0	231.368	232.120	240.103	7.982
1	22072002	10	25	Water Bottle	2	40.0	1	91.0	240.604	243.522	262.044	18.522
1	22072002	11	6	Notebook	1	2.0	1	91.0	262.546	263.201	273.804	10.604
1	22072002	12	16	Health Tracking Watch	1	47.4	1	88.0	274.306	275.029	284.509	9.480
1	22072002	13	9	Charging Box (Multi-Plug In)	1	30.0	1	90.0	285.010	287.145	298.165	11.020
1	22072002	14	15	Blender	1	62.8	1	91.0	298.667	300.892	326.527	25.636
1	22072002	15	17	Drone	1	70.9	1	91.0	327.029	328.029	333.840	5.811
1	22072002	16	1	Toothpaste	1	4.9	1	89.0	334.342	335.512	343.880	8.368
1	22072002	17	21	Spoon	2	1.9	1	90.0	344.382	344.930	368.504	23.574
1	22072002	18	24	Reusable Grocery Shopping Bag	2	1.9	1	93.0	369.005	371.263	378.783	7.519
1	22072002	19	10	Speaker	1	30.2	1	93.0	379.284	381.384	392.177	10.793
1	22072002	20	26	Binoculars	2	25.5	1	91.0	392.679	394.364	412.068	17.703
1	22072002	21	27	Wallet	2	30.0	1	92.0	412.570	414.505	428.703	14.198
1	22072002	22	32	Digital Weight Scale	2	23.2	1	93.0	429.205	430.543	438.497	7.954
1	22072002	23	12	Small Coffee Machine	1	28.1	1	92.0	438.999	440.876	453.413	12.538
1	22072002	24	23	Ruler	2	1.6	1	93.0	453.916	454.458	466.396	11.938
1	22072002	25	31	Water Filter Pitcher	2	20.0	1	93.0	466.898	469.438	484.266	14.828
1	22072002	26	28	Digital Clock	2	25.5	1	92.0	484.768	486.512	493.320	6.808
1	22072002	27	5	Candle	1	3.0	1	100.0	493.822	496.768	508.634	11.866
1	22072002	28	7	Coffee Mug	1	10.0	1	92.0	509.136	509.865	523.326	13.461
1	22072002	29	8	Bookbag	1	35.0	1	93.0	523.828	525.486	534.706	9.220
1	22072002	30	22	Travel Pillow	2	24.9	1	91.0	535.208	536.496	542.587	6.091
1	22072002	31	13	Head Thermometer	1	19.7	1	94.0	543.089	545.827	551.239	5.412
1	22072002	32	29	Wireless Phone Charger	2	34.1	1	90.0	551.741	552.816	559.561	6.744
1	22072002	33	14	Frying Pan	1	55.3	1	94.0	560.062	562.528	576.207	13.678
1	22072002	34	34	Watch	2	29.8	1	89.0	576.709	578.940	593.727	14.787
1	22072002	35	35	Underwater Camera	2	70.5	1	92.0	594.229	597.057	610.588	13.531
1	22072002	36	3	Hand Soap	1	3.5	1	94.0	611.090	613.727	631.285	17.558
1	22072002	37	25	Water Bottle	2	42.0	2	93.0	631.787	633.545	643.400	9.854
1	22072002	38	30	Essential Oil Diffuser	2	26.5	2	92.0	643.902	644.748	661.825	17.077
1	22072002	39	35	Underwater Camera	2	70.7	2	92.0	662.326	664.951	671.591	6.640
1	22072002	40	3	Hand Soap	1	2.9	2	90.0	672.093	673.644	678.550	4.906
1	22072002	41	18	Robotic Vacuum Cleaner	1	77.3	2	91.0	679.052	681.000	693.185	12.185
1	22072002	42	4	Umbrella	1	23.9	2	90.0	693.686	694.458	700.518	6.060
1	22072002	43	5	Candle	1	2.7	2	93.0	701.020	702.546	706.250	3.704
1	22072002	44	29	Wireless Phone Charger	2	33.6	2	93.0	706.752	707.735	714.011	6.276
1	22072002	45	1	Toothpaste	1	2.8	2	92.0	714.513	716.362	722.763	6.402
1	22072002	46	27	Wallet	2	25.7	2	92.0	723.265	725.701	728.854	3.152
1	22072002	47	31	Water Filter Pitcher	2	23.5	2	90.0	729.355	731.098	734.069	2.972
1	22072002	48	32	Digital Weight Scale	2	24.2	2	91.0	734.571	735.365	741.202	5.837
1	22072002	49	19	Pen	2	6.1	2	93.0	741.704	742.975	753.184	10.209
1	22072002	50	26	Binoculars	2	30.4	2	94.0	753.686	756.332	760.159	3.826
1	22072002	51	28	Digital Clock	2	29.9	2	91.0	760.661	762.494	766.872	4.379
1	22072002	52	34	Watch	2	30.1	2	92.0	767.374	768.601	774.264	5.662
1	22072002	53	14	Frying Pan	1	53.5	2	93.0	774.765	776.398	781.042	4.644
1	22072002	54	2	Dry-Erase Marker	1	2.2	2	94.0	781.544	783.226	787.744	4.518
1	22072002	55	7	Coffee Mug	1	2.0	2	97.0	788.246	789.819	794.353	4.534
1	22072002	56	11	Wired Earphones	1	22.3	2	96.0	794.855	797.646	805.803	8.157
1	22072002	57	17	Drone	1	71.2	2	90.0	806.305	808.289	812.484	4.196
1	22072002	58	20	Lighter	2	1.9	2	92.0	812.986	815.187	820.678	5.491
1	22072002	59	9	Charging Box (Multi-Plug In)	1	32.9	2	92.0	821.180	821.859	825.883	4.024
1	22072002	60	22	Travel Pillow	2	21.3	2	89.0	826.385	828.129	834.604	6.475
1	22072002	61	33	Large Coffee Machine	2	55.0	2	90.0	835.106	837.340	850.079	12.739
1	22072002	62	6	Notebook	1	2.2	2	93.0	850.581	853.018	859.870	6.853
1	22072002	63	13	Head Thermometer	1	20.7	2	94.0	860.372	863.197	867.274	4.077
1	22072002	64	21	Spoon	2	1.8	2	93.0	867.776	869.553	875.193	5.640
1	22072002	65	8	Bookbag	1	23.4	2	96.0	875.695	876.457	881.748	5.291
1	22072002	66	36	Kettle	2	20.8	2	94.0	882.250	884.804	891.904	7.100
1	22072002	67	15	Blender	1	50.8	2	89.0	892.406	893.050	904.795	11.745
1	22072002	68	24	Reusable Grocery Shopping Bag	2	1.9	2	93.0	905.297	906.962	911.501	4.539
1	22072002	69	10	Speaker	1	30.8	2	91.0	912.003	913.959	920.701	6.742
1	22072002	70	23	Ruler	2	1.4	2	95.0	921.203	923.142	929.614	6.472
1	22072002	71	16	Health Tracking Watch	1	49.0	2	89.0	930.116	932.759	941.305	8.546
1	22072002	72	12	Small Coffee Machine	1	29.3	2	93.0	941.807	943.037	949.210	6.173
1	22072002	73	34	Watch	2	35.5	3	92.0	949.712	950.286	960.739	10.453
1	22072002	74	23	Ruler	2	1.5	3	90.0	961.241	963.693	976.665	12.973
1	22072002	75	19	Pen	2	6.4	3	92.0	977.167	978.713	983.698	4.984
1	22072002	76	15	Blender	1	27.6	3	92.0	984.199	984.961	990.987	6.026
1	22072002	77	33	Large Coffee Machine	2	58.9	3	92.0	991.489	994.155	1001.361	7.206
1	22072002	78	30	Essential Oil Diffuser	2	27.9	3	90.0	1001.863	1003.163	1009.554	6.392
1	22072002	79	24	Reusable Grocery Shopping Bag	2	1.9	3	94.0	1010.056	1012.421	1020.828	8.408
1	22072002	80	26	Binoculars	2	20.9	3	94.0	1021.330	1023.478	1026.693	3.214
