Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071902	1	19	Pen	2	1.1	1	100.0	0.494	1.160	37.875	36.714
2	22071902	2	1	Toothpaste	1	1.6	1	100.0	38.377	40.808	62.174	21.366
2	22071902	3	12	Small Coffee Machine	1	5.1	1	100.0	62.676	63.295	104.782	41.487
2	22071902	4	8	Bookbag	1	4.8	1	100.0	105.284	106.498	118.314	11.816
2	22071902	5	10	Speaker	1	2.3	1	99.0	118.815	121.121	133.150	12.029
2	22071902	6	13	Head Thermometer	1	6.8	1	NaN	133.652	134.198	143.787	9.589
2	22071902	7	7	Coffee Mug	1	1.5	1	NaN	144.289	146.589	152.741	6.153
2	22071902	8	3	Hand Soap	1	4.0	1	99.0	153.243	155.860	165.853	9.993
2	22071902	9	6	Notebook	1	2.6	1	NaN	166.355	169.038	173.228	4.191
2	22071902	10	27	Wallet	2	17.7	1	100.0	173.730	174.899	186.192	11.293
2	22071902	11	15	Blender	1	20.9	1	NaN	186.694	187.865	206.474	18.609
2	22071902	12	36	Kettle	2	14.1	1	95.0	206.975	209.088	226.531	17.443
2	22071902	13	33	Large Coffee Machine	2	14.2	1	98.0	227.033	227.838	239.296	11.457
2	22071902	14	31	Water Filter Pitcher	2	11.5	1	NaN	239.797	242.001	249.267	7.266
2	22071902	15	29	Wireless Phone Charger	2	11.5	1	NaN	249.769	251.535	255.053	3.517
2	22071902	16	30	Essential Oil Diffuser	2	15.0	1	98.0	255.555	256.496	271.990	15.494
2	22071902	17	20	Lighter	2	1.9	1	99.0	272.492	274.668	281.375	6.707
2	22071902	18	24	Reusable Grocery Shopping Bag	2	18.4	1	100.0	281.877	283.198	292.448	9.250
2	22071902	19	11	Wired Earphones	1	9.8	1	95.0	292.950	295.663	303.465	7.802
2	22071902	20	35	Underwater Camera	2	30.5	1	54.0	303.967	305.523	320.891	15.368
2	22071902	21	14	Frying Pan	1	22.2	1	81.0	321.393	324.311	330.356	6.045
2	22071902	22	34	Watch	2	10.7	1	98.0	330.858	332.545	339.950	7.404
2	22071902	23	4	Umbrella	1	15.1	1	56.0	340.451	341.838	346.145	4.306
2	22071902	24	5	Candle	1	11.4	1	90.0	346.646	349.190	353.558	4.368
2	22071902	25	25	Water Bottle	2	5.1	1	96.0	354.060	356.732	362.968	6.236
2	22071902	26	28	Digital Clock	2	9.7	1	100.0	363.470	364.842	374.491	9.649
2	22071902	27	32	Digital Weight Scale	2	20.5	1	95.0	374.993	377.303	386.612	9.309
2	22071902	28	26	Binoculars	2	20.5	1	100.0	387.114	387.809	393.970	6.161
2	22071902	29	23	Ruler	2	1.3	1	100.0	394.472	395.508	412.382	16.874
2	22071902	30	9	Charging Box (Multi-Plug In)	1	12.1	1	98.0	412.884	414.266	422.427	8.161
2	22071902	31	21	Spoon	2	0.6	1	100.0	422.929	424.578	436.451	11.873
2	22071902	32	18	Robotic Vacuum Cleaner	1	23.9	1	99.0	436.953	438.998	460.070	21.072
2	22071902	33	16	Health Tracking Watch	1	23.3	1	98.0	460.572	462.998	472.283	9.285
2	22071902	34	2	Dry-Erase Marker	1	1.2	1	98.0	472.784	475.517	482.112	6.595
2	22071902	35	17	Drone	1	1.6	1	100.0	482.614	484.668	493.522	8.854
