Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22110302	1	36	Kettle	2	4.0	1	0.0	0.502	1.109	154.062	152.953
2	22110302	2	10	Speaker	1	6.7	1	0.0	154.563	156.657	703.027	546.370
2	22110302	3	12	Small Coffee Machine	1	7.9	1	10.0	703.529	704.296	743.366	39.070
2	22110302	4	19	Pen	2	4.5	1	100.0	743.867	746.659	774.545	27.886
2	22110302	5	4	Umbrella	1	4.2	1	100.0	775.047	777.481	795.908	18.427
2	22110302	6	1	Toothpaste	1	2.2	1	88.0	796.410	798.414	819.322	20.908
2	22110302	7	23	Ruler	2	2.7	1	88.0	819.823	822.624	880.409	57.784
2	22110302	8	20	Lighter	2	6.2	1	3.0	880.910	881.666	907.826	26.160
2	22110302	9	11	Wired Earphones	1	4.6	1	100.0	908.328	910.438	941.025	30.588
2	22110302	10	15	Blender	1	16.7	1	NaN	941.527	944.166	955.396	11.230
2	22110302	11	8	Bookbag	1	5.2	1	1.0	955.898	958.155	988.522	30.367
2	22110302	12	32	Digital Weight Scale	2	18.7	1	NaN	989.024	991.565	1023.559	31.995
2	22110302	13	29	Wireless Phone Charger	2	13.7	1	3.0	1024.061	1025.606	1045.954	20.348
2	22110302	14	30	Essential Oil Diffuser	2	5.1	1	100.0	1046.456	1047.055	1060.642	13.587
2	22110302	15	3	Hand Soap	1	8.7	1	98.0	1061.143	1062.751	1099.628	36.878
2	22110302	16	2	Dry-Erase Marker	1	3.5	1	62.0	1100.130	1102.162	1131.918	29.755
2	22110302	17	9	Charging Box (Multi-Plug In)	1	5.6	1	8.0	1132.419	1133.493	1158.176	24.683
2	22110302	18	21	Spoon	2	2.7	1	97.0	1158.678	1160.132	1184.176	24.043
2	22110302	19	34	Watch	2	35.1	1	86.0	1184.678	1186.627	1205.150	18.522
2	22110302	20	31	Water Filter Pitcher	2	11.5	1	0.0	1205.652	1208.534	1238.770	30.236
2	22110302	21	6	Notebook	1	1.9	1	98.0	1239.272	1241.708	1264.316	22.608
2	22110302	22	33	Large Coffee Machine	2	45.7	1	NaN	1264.818	1267.812	1288.275	20.463
2	22110302	23	18	Robotic Vacuum Cleaner	1	85.6	1	86.0	1288.777	1291.188	1309.586	18.399
2	22110302	24	28	Digital Clock	2	27.4	1	100.0	1310.088	1312.827	1345.044	32.217
2	22110302	25	14	Frying Pan	1	18.2	1	NaN	1345.546	1346.747	1368.933	22.185
2	22110302	26	26	Binoculars	2	72.3	1	NaN	1369.434	1372.085	1409.074	36.989
2	22110302	27	16	Health Tracking Watch	1	34.5	1	NaN	1409.576	1411.849	1443.806	31.957
2	22110302	28	25	Water Bottle	2	6.6	1	100.0	1444.308	1446.094	1483.976	37.881
2	22110302	29	22	Travel Pillow	2	5.3	1	100.0	1484.477	1485.942	1506.785	20.842
2	22110302	30	35	Underwater Camera	2	57.4	1	NaN	1507.287	1508.404	1532.314	23.909
2	22110302	31	13	Head Thermometer	1	49.3	1	NaN	1532.815	1535.160	1547.229	12.069
2	22110302	32	17	Drone	1	61.1	1	100.0	1547.731	1548.954	1570.223	21.270
2	22110302	33	27	Wallet	2	9.8	1	NaN	1570.725	1573.335	1601.867	28.531
2	22110302	34	24	Reusable Grocery Shopping Bag	2	3.3	1	100.0	1602.368	1602.890	1622.445	19.554
2	22110302	35	7	Coffee Mug	1	4.5	1	84.0	1622.947	1625.653	1637.076	11.423
2	22110302	36	5	Candle	1	4.7	1	NaN	1637.578	1638.551	1649.274	10.723
2	22110302	37	13	Head Thermometer	1	31.3	2	94.0	1649.776	1651.885	1697.303	45.418
2	22110302	38	18	Robotic Vacuum Cleaner	1	57.8	2	100.0	1697.805	1699.858	1712.673	12.815
2	22110302	39	16	Health Tracking Watch	1	42.2	2	100.0	1713.174	1716.079	1729.832	13.753
2	22110302	40	23	Ruler	2	4.4	2	NaN	1730.334	1732.567	1749.908	17.341
2	22110302	41	25	Water Bottle	2	1.9	2	NaN	1750.410	1751.722	1766.065	14.343
2	22110302	42	9	Charging Box (Multi-Plug In)	1	22.8	2	NaN	1766.567	1768.336	1785.138	16.802
2	22110302	43	26	Binoculars	2	50.8	2	96.0	1785.640	1788.117	1803.809	15.692
2	22110302	44	14	Frying Pan	1	6.6	2	98.0	1804.310	1805.208	1818.478	13.270
2	22110302	45	35	Underwater Camera	2	45.7	2	94.0	1818.980	1820.560	1833.922	13.362
2	22110302	46	7	Coffee Mug	1	3.9	2	100.0	1834.424	1835.697	1855.877	20.180
2	22110302	47	30	Essential Oil Diffuser	2	5.6	2	99.0	1856.378	1859.205	1886.164	26.959
2	22110302	48	12	Small Coffee Machine	1	10.4	2	NaN	1886.666	1889.516	1942.579	53.062
2	22110302	49	28	Digital Clock	2	21.9	2	100.0	1943.081	1943.915	1976.107	32.192
2	22110302	50	36	Kettle	2	15.9	2	100.0	1976.609	1977.954	1994.297	16.344
2	22110302	51	29	Wireless Phone Charger	2	13.0	2	92.0	1994.799	1995.582	2026.014	30.432
2	22110302	52	2	Dry-Erase Marker	1	5.4	2	14.0	2026.516	2027.475	2045.038	17.563
2	22110302	53	11	Wired Earphones	1	3.7	2	NaN	2045.540	2047.688	2061.709	14.022
2	22110302	54	10	Speaker	1	33.4	2	87.0	2062.211	2064.386	2085.244	20.857
2	22110302	55	31	Water Filter Pitcher	2	13.4	2	87.0	2085.745	2086.738	2098.638	11.900
2	22110302	56	33	Large Coffee Machine	2	41.5	2	NaN	2099.140	2101.095	2124.351	23.255
