Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102405	1	7	Coffee Mug	1	0.0	1	NaN	0.493	1.095	21.114	20.019
1	22102405	2	28	Digital Clock	2	0.0	1	NaN	21.616	23.360	30.237	6.877
1	22102405	3	33	Large Coffee Machine	2	0.0	1	NaN	30.739	32.297	36.380	4.084
1	22102405	4	24	Reusable Grocery Shopping Bag	2	0.0	1	NaN	36.882	38.032	44.587	6.554
1	22102405	5	31	Water Filter Pitcher	2	0.0	1	NaN	45.088	45.838	51.488	5.650
1	22102405	6	27	Wallet	2	0.0	1	NaN	51.990	53.823	58.335	4.512
1	22102405	7	17	Drone	1	0.0	1	NaN	58.837	59.674	64.048	4.374
1	22102405	8	22	Travel Pillow	2	0.0	1	NaN	64.550	65.781	70.934	5.152
1	22102405	9	34	Watch	2	0.0	1	NaN	71.435	72.983	80.931	7.948
1	22102405	10	11	Wired Earphones	1	0.0	1	NaN	81.433	83.513	91.255	7.742
1	22102405	11	32	Digital Weight Scale	2	0.0	1	NaN	91.757	92.434	97.919	5.485
1	22102405	12	15	Blender	1	0.0	1	NaN	98.421	99.338	102.980	3.642
1	22102405	13	3	Hand Soap	1	0.0	1	NaN	103.482	104.364	120.907	16.543
1	22102405	14	25	Water Bottle	2	0.0	1	NaN	121.409	122.192	127.844	5.653
1	22102405	15	16	Health Tracking Watch	1	0.0	1	NaN	128.346	130.729	135.019	4.290
1	22102405	16	21	Spoon	2	0.0	1	NaN	135.521	136.743	140.428	3.685
1	22102405	17	18	Robotic Vacuum Cleaner	1	0.0	1	NaN	140.930	141.445	144.920	3.475
1	22102405	18	4	Umbrella	1	0.0	1	NaN	145.422	146.485	150.192	3.707
1	22102405	19	9	Charging Box (Multi-Plug In)	1	0.0	1	NaN	150.694	153.628	157.290	3.662
1	22102405	20	1	Toothpaste	1	0.0	1	NaN	157.792	158.448	162.911	4.463
1	22102405	21	6	Notebook	1	0.0	1	NaN	163.413	165.837	171.360	5.524
1	22102405	22	14	Frying Pan	1	0.0	1	NaN	171.862	173.277	176.334	3.057
1	22102405	23	8	Bookbag	1	0.0	1	NaN	176.836	179.710	184.134	4.424
1	22102405	24	2	Dry-Erase Marker	1	0.0	1	NaN	184.636	185.671	189.765	4.094
1	22102405	25	5	Candle	1	0.0	1	NaN	190.267	191.383	197.447	6.064
1	22102405	26	35	Underwater Camera	2	0.0	1	NaN	197.949	200.672	205.002	4.330
1	22102405	27	30	Essential Oil Diffuser	2	0.0	1	NaN	205.504	206.298	213.600	7.302
1	22102405	28	19	Pen	2	0.0	1	NaN	214.102	215.007	221.135	6.128
1	22102405	29	36	Kettle	2	0.0	1	NaN	221.637	223.514	227.348	3.834
1	22102405	30	12	Small Coffee Machine	1	0.0	1	NaN	227.850	230.558	237.148	6.590
1	22102405	31	20	Lighter	2	0.0	1	NaN	237.650	238.804	243.594	4.789
1	22102405	32	23	Ruler	2	0.0	1	NaN	244.095	245.848	252.209	6.361
1	22102405	33	13	Head Thermometer	1	0.0	1	NaN	252.711	253.939	258.811	4.871
1	22102405	34	26	Binoculars	2	0.0	1	NaN	259.313	260.196	264.944	4.748
