Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22110307	1	28	Digital Clock	2	6.6	1	88.0	0.502	3.460	13.056	9.596
2	22110307	2	22	Travel Pillow	2	5.0	1	100.0	13.558	14.361	20.556	6.195
2	22110307	3	7	Coffee Mug	1	2.7	1	97.0	21.058	22.976	30.612	7.636
2	22110307	4	17	Drone	1	4.5	1	96.0	31.113	33.251	43.957	10.706
2	22110307	5	1	Toothpaste	1	2.1	1	98.0	44.459	46.689	54.368	7.679
2	22110307	6	3	Hand Soap	1	1.1	1	97.0	54.870	55.803	61.610	5.807
2	22110307	7	10	Speaker	1	3.7	1	64.0	62.112	63.219	74.092	10.873
2	22110307	8	19	Pen	2	0.9	1	99.0	74.594	75.813	86.403	10.591
2	22110307	9	14	Frying Pan	1	0.8	1	75.0	86.905	89.224	98.921	9.697
2	22110307	10	16	Health Tracking Watch	1	3.4	1	96.0	99.423	100.600	110.467	9.866
2	22110307	11	5	Candle	1	2.5	1	99.0	110.969	112.109	117.583	5.474
2	22110307	12	30	Essential Oil Diffuser	2	5.8	1	98.0	118.084	119.828	128.995	9.167
2	22110307	13	24	Reusable Grocery Shopping Bag	2	5.6	1	97.0	129.497	131.666	143.009	11.343
2	22110307	14	31	Water Filter Pitcher	2	6.4	1	98.0	143.511	144.102	152.522	8.420
2	22110307	15	32	Digital Weight Scale	2	6.5	1	95.0	153.024	154.128	164.814	10.686
2	22110307	16	11	Wired Earphones	1	0.0	1	100.0	165.316	166.501	173.006	6.505
2	22110307	17	12	Small Coffee Machine	1	8.8	1	87.0	173.508	174.801	183.862	9.062
2	22110307	18	27	Wallet	2	6.5	1	97.0	184.364	187.324	198.739	11.415
2	22110307	19	13	Head Thermometer	1	4.5	1	97.0	199.241	201.419	206.816	5.397
2	22110307	20	33	Large Coffee Machine	2	10.0	1	92.0	207.317	208.695	228.578	19.883
2	22110307	21	25	Water Bottle	2	1.9	1	89.0	229.080	230.549	237.704	7.155
2	22110307	22	34	Watch	2	4.0	1	92.0	238.205	238.768	244.629	5.861
2	22110307	23	15	Blender	1	2.0	1	78.0	245.131	247.664	260.930	13.265
2	22110307	24	20	Lighter	2	0.7	1	98.0	261.432	262.677	271.691	9.014
2	22110307	25	9	Charging Box (Multi-Plug In)	1	4.0	1	92.0	272.193	273.221	280.677	7.456
2	22110307	26	21	Spoon	2	0.3	1	100.0	281.179	283.376	292.919	9.543
2	22110307	27	23	Ruler	2	0.2	1	100.0	293.421	296.038	303.713	7.676
2	22110307	28	2	Dry-Erase Marker	1	0.7	1	99.0	304.215	306.933	312.133	5.200
2	22110307	29	35	Underwater Camera	2	7.4	1	99.0	312.635	313.627	321.304	7.678
2	22110307	30	8	Bookbag	1	1.4	1	99.0	321.806	324.486	330.822	6.336
2	22110307	31	18	Robotic Vacuum Cleaner	1	6.9	1	93.0	331.324	334.162	346.482	12.320
2	22110307	32	26	Binoculars	2	7.1	1	95.0	346.984	349.558	359.216	9.657
2	22110307	33	4	Umbrella	1	0.0	1	99.0	359.717	360.573	366.014	5.441
2	22110307	34	6	Notebook	1	0.1	1	100.0	366.516	368.760	373.869	5.109
2	22110307	35	29	Wireless Phone Charger	2	7.4	1	100.0	374.371	376.074	388.864	12.791
2	22110307	36	36	Kettle	2	7.1	1	98.0	389.366	391.526	399.654	8.128
