Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071909	1	11	Wired Earphones	1	5.0	1	65.0	0.492	1.868	20.263	18.395
2	22071909	2	24	Reusable Grocery Shopping Bag	2	6.1	1	74.0	20.765	23.058	36.546	13.488
2	22071909	3	23	Ruler	2	2.1	1	90.0	37.048	38.770	51.059	12.290
2	22071909	4	31	Water Filter Pitcher	2	30.3	1	37.0	51.561	54.008	61.430	7.422
2	22071909	5	34	Watch	2	30.8	1	60.0	61.932	63.018	73.903	10.886
2	22071909	6	13	Head Thermometer	1	8.2	1	44.0	74.405	75.936	86.635	10.699
2	22071909	7	7	Coffee Mug	1	4.6	1	78.0	87.137	89.727	96.915	7.189
2	22071909	8	30	Essential Oil Diffuser	2	10.5	1	36.0	97.417	97.962	113.980	16.018
2	22071909	9	35	Underwater Camera	2	15.9	1	42.0	114.482	116.910	122.635	5.725
2	22071909	10	32	Digital Weight Scale	2	30.0	1	50.0	123.137	125.585	133.712	8.127
2	22071909	11	9	Charging Box (Multi-Plug In)	1	7.6	1	34.0	134.214	135.895	149.265	13.370
2	22071909	12	3	Hand Soap	1	8.2	1	71.0	149.767	152.753	165.819	13.066
2	22071909	13	16	Health Tracking Watch	1	90.0	1	55.0	166.321	167.251	174.903	7.653
2	22071909	14	6	Notebook	1	4.2	1	51.0	175.405	176.342	183.236	6.894
2	22071909	15	22	Travel Pillow	2	7.5	1	40.0	183.738	185.833	196.677	10.845
2	22071909	16	21	Spoon	2	1.4	1	36.0	197.179	199.655	206.703	7.048
2	22071909	17	25	Water Bottle	2	30.3	1	47.0	207.205	209.820	216.843	7.023
2	22071909	18	29	Wireless Phone Charger	2	10.0	1	47.0	217.345	219.143	227.152	8.009
2	22071909	19	14	Frying Pan	1	60.3	1	39.0	227.653	228.976	245.056	16.080
2	22071909	20	8	Bookbag	1	60.8	1	35.0	245.558	248.100	259.051	10.951
2	22071909	21	19	Pen	2	4.9	1	47.0	259.553	260.107	267.563	7.456
2	22071909	22	20	Lighter	2	5.6	1	54.0	268.065	270.748	277.533	6.785
2	22071909	23	26	Binoculars	2	20.9	1	32.0	278.036	280.979	286.638	5.658
2	22071909	24	28	Digital Clock	2	15.7	1	54.0	287.140	288.067	295.823	7.756
2	22071909	25	4	Umbrella	1	10.7	1	61.0	296.325	298.475	307.389	8.915
