Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22102702	1	6	Notebook	1	1.0	1	88.0	0.502	1.848	29.462	27.614
2	22102702	2	32	Digital Weight Scale	2	15.4	1	73.0	29.964	31.346	53.845	22.499
2	22102702	3	20	Lighter	2	0.5	1	72.0	54.347	56.270	65.056	8.786
2	22102702	4	18	Robotic Vacuum Cleaner	1	19.0	1	75.0	65.558	68.449	78.854	10.405
2	22102702	5	7	Coffee Mug	1	3.1	1	79.0	79.357	80.787	93.943	13.156
2	22102702	6	16	Health Tracking Watch	1	15.2	1	74.0	94.445	97.303	107.602	10.299
2	22102702	7	8	Bookbag	1	15.5	1	78.0	108.104	110.948	121.928	10.980
2	22102702	8	10	Speaker	1	10.6	1	67.0	122.430	123.650	130.280	6.630
2	22102702	9	1	Toothpaste	1	0.7	1	85.0	130.782	132.486	143.371	10.886
2	22102702	10	13	Head Thermometer	1	5.9	1	65.0	143.873	144.625	156.728	12.102
2	22102702	11	24	Reusable Grocery Shopping Bag	2	4.1	1	74.0	157.230	158.959	165.409	6.450
2	22102702	12	11	Wired Earphones	1	0.9	1	83.0	165.911	167.861	174.565	6.703
2	22102702	13	21	Spoon	2	1.8	1	88.0	175.066	177.465	185.651	8.186
2	22102702	14	19	Pen	2	3.4	1	65.0	186.152	188.854	193.816	4.962
2	22102702	15	23	Ruler	2	0.3	1	84.0	194.318	196.668	202.410	5.742
2	22102702	16	36	Kettle	2	28.0	1	91.0	202.912	204.424	224.043	19.619
2	22102702	17	35	Underwater Camera	2	6.1	1	71.0	224.544	227.075	235.111	8.036
2	22102702	18	22	Travel Pillow	2	4.8	1	65.0	235.613	238.264	243.159	4.894
2	22102702	19	33	Large Coffee Machine	2	33.1	1	70.0	243.661	244.938	271.418	26.480
2	22102702	20	3	Hand Soap	1	3.6	1	59.0	271.920	273.781	278.768	4.987
2	22102702	21	14	Frying Pan	1	10.4	1	55.0	279.270	280.096	287.655	7.559
2	22102702	22	34	Watch	2	15.1	1	41.0	288.157	290.698	299.229	8.530
2	22102702	23	27	Wallet	2	11.1	1	55.0	299.731	301.761	308.960	7.199
2	22102702	24	17	Drone	1	12.6	1	20.0	309.462	310.500	317.712	7.212
2	22102702	25	29	Wireless Phone Charger	2	10.2	1	38.0	318.214	319.999	333.516	13.517
2	22102702	26	12	Small Coffee Machine	1	17.5	1	58.0	334.018	336.722	348.784	12.062
2	22102702	27	2	Dry-Erase Marker	1	1.9	1	32.0	349.286	350.853	356.204	5.351
2	22102702	28	9	Charging Box (Multi-Plug In)	1	7.9	1	70.0	356.706	357.437	367.090	9.653
2	22102702	29	30	Essential Oil Diffuser	2	12.2	1	67.0	367.592	369.335	376.049	6.714
2	22102702	30	25	Water Bottle	2	5.6	1	64.0	376.550	378.994	399.372	20.378
2	22102702	31	5	Candle	1	4.5	1	59.0	399.873	401.919	407.009	5.089
2	22102702	32	28	Digital Clock	2	4.7	1	51.0	407.510	408.213	414.670	6.458
2	22102702	33	15	Blender	1	6.1	1	57.0	415.172	416.492	424.750	8.258
2	22102702	34	31	Water Filter Pitcher	2	19.9	1	76.0	425.251	427.697	446.613	18.916
2	22102702	35	4	Umbrella	1	7.1	1	18.0	447.115	448.808	454.450	5.642
2	22102702	36	26	Binoculars	2	14.8	1	43.0	454.952	457.122	465.705	8.583
2	22102702	37	14	Frying Pan	1	10.7	2	61.0	466.207	469.056	480.930	11.874
2	22102702	38	29	Wireless Phone Charger	2	7.5	2	53.0	481.432	483.472	501.807	18.335
2	22102702	39	32	Digital Weight Scale	2	12.6	2	32.0	502.309	504.110	511.642	7.532
2	22102702	40	6	Notebook	1	1.4	2	68.0	512.144	514.793	525.630	10.837
2	22102702	41	31	Water Filter Pitcher	2	19.5	2	38.0	526.132	528.883	540.320	11.437
