Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102410	1	20	Lighter	2	0.0	1	NaN	0.502	2.387	26.321	23.934
1	22102410	2	18	Robotic Vacuum Cleaner	1	0.0	1	NaN	26.822	28.448	47.010	18.562
1	22102410	3	8	Bookbag	1	0.0	1	NaN	47.512	48.586	73.589	25.003
1	22102410	4	14	Frying Pan	1	4.0	1	NaN	74.091	75.169	106.858	31.689
1	22102410	5	16	Health Tracking Watch	1	0.0	1	NaN	107.359	109.228	131.128	21.900
1	22102410	6	13	Head Thermometer	1	0.0	1	NaN	131.629	132.693	140.256	7.562
1	22102410	7	17	Drone	1	5.0	1	100.0	140.757	143.191	184.072	40.882
1	22102410	8	5	Candle	1	0.0	1	100.0	184.574	185.660	199.149	13.489
1	22102410	9	22	Travel Pillow	2	0.0	1	100.0	199.651	202.589	212.604	10.015
1	22102410	10	36	Kettle	2	2.1	1	50.0	213.105	213.752	224.379	10.627
1	22102410	11	10	Speaker	1	5.0	1	80.0	224.881	226.805	251.263	24.458
1	22102410	12	1	Toothpaste	1	0.0	1	100.0	251.765	252.755	260.880	8.126
1	22102410	13	12	Small Coffee Machine	1	10.0	1	100.0	261.382	263.468	284.716	21.249
1	22102410	14	7	Coffee Mug	1	0.0	1	100.0	285.218	287.352	295.940	8.588
1	22102410	15	11	Wired Earphones	1	0.0	1	100.0	296.441	297.594	314.018	16.424
1	22102410	16	3	Hand Soap	1	0.0	1	100.0	314.519	315.339	330.581	15.242
1	22102410	17	2	Dry-Erase Marker	1	0.0	1	100.0	331.083	331.810	341.731	9.921
1	22102410	18	26	Binoculars	2	0.0	1	100.0	342.232	344.168	354.400	10.232
1	22102410	19	30	Essential Oil Diffuser	2	0.0	1	100.0	354.902	355.457	364.114	8.656
1	22102410	20	24	Reusable Grocery Shopping Bag	2	0.0	1	100.0	364.615	365.278	373.204	7.926
1	22102410	21	34	Watch	2	5.0	1	80.0	373.706	376.432	413.336	36.905
1	22102410	22	25	Water Bottle	2	0.0	1	100.0	413.838	415.260	423.683	8.423
1	22102410	23	35	Underwater Camera	2	4.0	1	100.0	424.184	425.164	444.737	19.573
1	22102410	24	28	Digital Clock	2	5.0	1	80.0	445.239	447.614	459.586	11.972
1	22102410	25	27	Wallet	2	0.0	1	100.0	460.088	463.073	469.990	6.917
1	22102410	26	4	Umbrella	1	5.0	1	100.0	470.492	471.593	495.222	23.629
1	22102410	27	29	Wireless Phone Charger	2	7.0	1	100.0	495.724	498.455	528.077	29.622
1	22102410	28	23	Ruler	2	0.0	1	100.0	528.578	529.820	540.023	10.203
1	22102410	29	6	Notebook	1	4.0	1	80.0	540.525	543.291	553.126	9.835
1	22102410	30	21	Spoon	2	2.0	1	100.0	553.628	554.939	578.399	23.460
1	22102410	31	31	Water Filter Pitcher	2	10.0	1	100.0	578.900	581.233	598.401	17.167
1	22102410	32	19	Pen	2	1.2	1	82.0	598.902	600.728	614.120	13.392
1	22102410	33	33	Large Coffee Machine	2	15.0	1	100.0	614.622	617.553	636.154	18.601
1	22102410	34	32	Digital Weight Scale	2	5.1	1	90.0	636.656	638.510	656.476	17.965
1	22102410	35	9	Charging Box (Multi-Plug In)	1	3.0	1	100.0	656.977	657.787	677.082	19.295
1	22102410	36	15	Blender	1	15.0	1	100.0	677.584	679.948	717.237	37.289
1	22102410	37	19	Pen	2	1.3	2	100.0	717.738	719.756	731.577	11.822
1	22102410	38	3	Hand Soap	1	3.0	2	100.0	732.079	734.543	743.711	9.169
1	22102410	39	22	Travel Pillow	2	0.0	2	100.0	744.213	747.027	757.260	10.233
1	22102410	40	35	Underwater Camera	2	0.0	2	100.0	757.762	760.024	769.403	9.379
1	22102410	41	13	Head Thermometer	1	0.0	2	100.0	769.905	770.807	776.287	5.480
1	22102410	42	6	Notebook	1	3.0	2	100.0	776.789	779.489	799.257	19.768
1	22102410	43	2	Dry-Erase Marker	1	0.0	2	100.0	799.759	801.696	806.962	5.266
1	22102410	44	34	Watch	2	0.0	2	100.0	807.464	808.971	813.951	4.981
1	22102410	45	31	Water Filter Pitcher	2	15.0	2	100.0	814.453	816.325	862.366	46.041
1	22102410	46	1	Toothpaste	1	0.0	2	100.0	862.868	865.810	873.957	8.147
1	22102410	47	36	Kettle	2	0.0	2	100.0	874.458	876.469	883.213	6.744
1	22102410	48	32	Digital Weight Scale	2	0.0	2	100.0	883.714	884.692	890.621	5.929
1	22102410	49	27	Wallet	2	0.0	2	100.0	891.123	892.350	897.521	5.171
1	22102410	50	15	Blender	1	15.0	2	NaN	898.022	899.603	910.589	10.986
1	22102410	51	25	Water Bottle	2	0.0	2	100.0	911.091	911.601	917.636	6.035
1	22102410	52	11	Wired Earphones	1	5.0	2	100.0	918.138	920.140	928.222	8.082
1	22102410	53	14	Frying Pan	1	10.0	2	100.0	928.725	929.347	945.056	15.709
1	22102410	54	18	Robotic Vacuum Cleaner	1	5.1	2	100.0	945.559	946.461	957.833	11.372
1	22102410	55	29	Wireless Phone Charger	2	7.0	2	100.0	958.335	959.045	975.028	15.983
1	22102410	56	20	Lighter	2	0.0	2	100.0	975.529	977.357	981.791	4.434
1	22102410	57	28	Digital Clock	2	5.0	2	100.0	982.293	985.049	997.659	12.611
1	22102410	58	30	Essential Oil Diffuser	2	0.0	2	100.0	998.161	1000.900	1006.066	5.166
1	22102410	59	24	Reusable Grocery Shopping Bag	2	0.0	2	100.0	1006.568	1008.114	1013.996	5.882
1	22102410	60	23	Ruler	2	0.0	2	100.0	1014.498	1017.333	1022.813	5.480
1	22102410	61	9	Charging Box (Multi-Plug In)	1	3.0	2	100.0	1023.315	1025.809	1036.006	10.197
1	22102410	62	4	Umbrella	1	5.1	2	100.0	1036.507	1037.622	1060.660	23.038
1	22102410	63	8	Bookbag	1	0.0	2	100.0	1061.162	1061.864	1068.164	6.299
1	22102410	64	7	Coffee Mug	1	0.0	2	100.0	1068.665	1071.305	1075.269	3.964
1	22102410	65	33	Large Coffee Machine	2	10.0	2	100.0	1075.771	1078.625	1089.457	10.832
1	22102410	66	5	Candle	1	0.0	2	100.0	1089.959	1092.009	1095.779	3.770
1	22102410	67	21	Spoon	2	2.0	2	85.0	1096.280	1098.037	1112.700	14.664
1	22102410	68	17	Drone	1	20.0	2	100.0	1113.202	1114.446	1133.250	18.804
1	22102410	69	10	Speaker	1	10.2	2	100.0	1133.752	1135.520	1151.275	15.755
1	22102410	70	12	Small Coffee Machine	1	10.0	2	75.0	1151.776	1153.272	1161.417	8.145
1	22102410	71	16	Health Tracking Watch	1	0.0	2	100.0	1161.919	1164.136	1169.276	5.140
1	22102410	72	26	Binoculars	2	0.0	2	100.0	1169.778	1171.547	1177.033	5.487
1	22102410	73	30	Essential Oil Diffuser	2	0.0	3	100.0	1177.535	1179.709	1184.476	4.768
1	22102410	74	25	Water Bottle	2	0.0	3	100.0	1184.978	1185.867	1190.148	4.281
1	22102410	75	16	Health Tracking Watch	1	0.0	3	100.0	1190.650	1192.914	1196.800	3.886
1	22102410	76	29	Wireless Phone Charger	2	5.0	3	100.0	1197.302	1199.172	1214.006	14.835
1	22102410	77	9	Charging Box (Multi-Plug In)	1	3.0	3	75.0	1214.509	1215.327	1225.251	9.924
1	22102410	78	19	Pen	2	0.0	3	100.0	1225.752	1227.953	1232.421	4.468
1	22102410	79	6	Notebook	1	3.0	3	100.0	1232.922	1234.837	1250.595	15.758
1	22102410	80	11	Wired Earphones	1	0.0	3	100.0	1251.096	1252.533	1257.557	5.024
1	22102410	81	34	Watch	2	5.0	3	100.0	1258.059	1259.350	1265.527	6.177
1	22102410	82	5	Candle	1	0.0	3	100.0	1266.029	1267.343	1271.018	3.675
1	22102410	83	32	Digital Weight Scale	2	0.0	3	100.0	1271.520	1273.189	1277.190	4.001
1	22102410	84	33	Large Coffee Machine	2	15.0	3	100.0	1277.692	1278.798	1289.446	10.648
1	22102410	85	26	Binoculars	2	0.0	3	100.0	1289.948	1292.268	1296.182	3.913
1	22102410	86	4	Umbrella	1	5.0	3	100.0	1296.683	1299.551	1308.333	8.782
1	22102410	87	13	Head Thermometer	1	0.0	3	100.0	1308.835	1309.600	1313.531	3.931
1	22102410	88	8	Bookbag	1	0.0	3	100.0	1314.033	1314.568	1317.977	3.409
1	22102410	89	35	Underwater Camera	2	0.0	3	100.0	1318.479	1320.364	1323.767	3.403
1	22102410	90	1	Toothpaste	1	0.0	3	100.0	1324.269	1325.757	1329.527	3.769
1	22102410	91	10	Speaker	1	10.0	3	100.0	1330.028	1332.279	1346.198	13.919
