Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22102708	1	15	Blender	1	0.0	1	91.0	0.501	1.521	21.716	20.195
2	22102708	2	33	Large Coffee Machine	2	3.0	1	100.0	22.218	23.335	35.807	12.472
2	22102708	3	25	Water Bottle	2	0.0	1	94.0	36.309	37.768	43.018	5.250
2	22102708	4	20	Lighter	2	0.0	1	99.0	43.520	45.211	54.091	8.880
2	22102708	5	6	Notebook	1	0.0	1	100.0	54.594	57.133	63.702	6.569
2	22102708	6	12	Small Coffee Machine	1	5.0	1	100.0	64.204	66.758	77.291	10.533
2	22102708	7	22	Travel Pillow	2	0.0	1	99.0	77.793	79.601	84.548	4.947
2	22102708	8	19	Pen	2	0.0	1	100.0	85.049	86.857	91.545	4.688
2	22102708	9	21	Spoon	2	0.0	1	100.0	92.047	93.828	106.228	12.399
2	22102708	10	23	Ruler	2	0.0	1	98.0	106.730	108.216	119.725	11.509
2	22102708	11	2	Dry-Erase Marker	1	0.0	1	99.0	120.227	121.092	127.910	6.817
2	22102708	12	28	Digital Clock	2	0.0	1	99.0	128.411	129.709	137.648	7.939
2	22102708	13	11	Wired Earphones	1	0.0	1	99.0	138.149	138.726	146.061	7.336
2	22102708	14	9	Charging Box (Multi-Plug In)	1	0.0	1	100.0	146.563	148.220	154.587	6.367
2	22102708	15	5	Candle	1	0.0	1	100.0	155.089	158.043	165.453	7.410
2	22102708	16	24	Reusable Grocery Shopping Bag	2	0.0	1	99.0	165.954	168.195	176.774	8.580
2	22102708	17	29	Wireless Phone Charger	2	0.0	1	100.0	177.276	180.031	186.162	6.130
2	22102708	18	31	Water Filter Pitcher	2	0.0	1	100.0	186.664	187.309	191.716	4.407
2	22102708	19	1	Toothpaste	1	0.0	1	93.0	192.218	193.964	202.182	8.218
2	22102708	20	3	Hand Soap	1	0.0	1	97.0	202.684	203.476	209.646	6.169
2	22102708	21	35	Underwater Camera	2	12.5	1	100.0	210.148	211.041	229.981	18.940
2	22102708	22	27	Wallet	2	0.0	1	100.0	230.483	232.612	240.068	7.456
2	22102708	23	36	Kettle	2	0.0	1	100.0	240.570	241.362	251.040	9.677
2	22102708	24	18	Robotic Vacuum Cleaner	1	13.0	1	100.0	251.541	253.994	265.794	11.800
2	22102708	25	17	Drone	1	14.4	1	100.0	266.296	268.354	278.004	9.650
2	22102708	26	30	Essential Oil Diffuser	2	0.0	1	100.0	278.506	279.555	288.140	8.586
2	22102708	27	7	Coffee Mug	1	0.0	1	99.0	288.642	291.446	299.615	8.169
2	22102708	28	32	Digital Weight Scale	2	0.0	1	99.0	300.117	302.277	307.885	5.607
2	22102708	29	34	Watch	2	13.4	1	100.0	308.386	310.881	346.213	35.331
2	22102708	30	4	Umbrella	1	0.0	1	99.0	346.715	349.177	353.811	4.634
2	22102708	31	8	Bookbag	1	0.0	1	100.0	354.313	356.212	364.595	8.382
2	22102708	32	16	Health Tracking Watch	1	0.0	1	99.0	365.096	366.357	373.626	7.269
2	22102708	33	26	Binoculars	2	0.0	1	98.0	374.128	376.965	387.181	10.216
2	22102708	34	10	Speaker	1	0.0	1	96.0	387.683	388.938	399.608	10.670
2	22102708	35	13	Head Thermometer	1	0.0	1	96.0	400.110	401.763	424.575	22.812
2	22102708	36	14	Frying Pan	1	0.5	1	100.0	425.077	426.479	434.960	8.481
2	22102708	37	22	Travel Pillow	2	0.0	2	99.0	435.462	437.182	449.784	12.602
2	22102708	38	14	Frying Pan	1	0.0	2	99.0	450.285	450.801	460.952	10.151
2	22102708	39	17	Drone	1	0.0	2	100.0	461.455	463.091	484.940	21.849
2	22102708	40	35	Underwater Camera	2	10.3	2	100.0	485.442	487.959	508.872	20.913
2	22102708	41	30	Essential Oil Diffuser	2	0.0	2	100.0	509.374	510.879	518.757	7.878
2	22102708	42	28	Digital Clock	2	0.0	2	100.0	519.259	519.878	526.347	6.469
2	22102708	43	1	Toothpaste	1	0.0	2	97.0	526.849	527.505	534.797	7.291
2	22102708	44	27	Wallet	2	0.0	2	100.0	535.299	537.169	553.964	16.795
2	22102708	45	15	Blender	1	0.0	2	97.0	554.466	556.662	566.220	9.558
2	22102708	46	36	Kettle	2	0.0	2	99.0	566.721	569.118	576.261	7.143
2	22102708	47	2	Dry-Erase Marker	1	0.0	2	95.0	576.763	578.191	586.491	8.300
2	22102708	48	34	Watch	2	0.0	2	96.0	586.993	587.730	612.002	24.272
2	22102708	49	25	Water Bottle	2	0.0	2	96.0	612.504	614.036	621.164	7.129
2	22102708	50	16	Health Tracking Watch	1	0.0	2	89.0	621.667	623.984	631.995	8.011
2	22102708	51	4	Umbrella	1	0.0	2	95.0	632.497	633.680	638.780	5.100
2	22102708	52	20	Lighter	2	0.0	2	94.0	639.282	642.196	654.527	12.331
2	22102708	53	26	Binoculars	2	0.0	2	98.0	655.028	655.618	666.491	10.872
2	22102708	54	31	Water Filter Pitcher	2	0.0	2	96.0	666.993	668.153	674.926	6.772
2	22102708	55	6	Notebook	1	0.0	2	98.0	675.428	676.445	690.215	13.771
2	22102708	56	3	Hand Soap	1	0.0	2	98.0	690.717	691.309	700.381	9.072
2	22102708	57	33	Large Coffee Machine	2	0.0	2	97.0	700.882	702.974	709.903	6.929
2	22102708	58	18	Robotic Vacuum Cleaner	1	6.5	2	100.0	710.405	712.183	727.464	15.281
2	22102708	59	5	Candle	1	0.0	2	100.0	727.966	729.814	735.996	6.181
2	22102708	60	24	Reusable Grocery Shopping Bag	2	0.0	2	100.0	736.497	737.978	745.907	7.929
2	22102708	61	13	Head Thermometer	1	0.0	2	100.0	746.409	747.054	751.867	4.813
2	22102708	62	21	Spoon	2	0.0	2	97.0	752.369	754.111	759.205	5.094
2	22102708	63	19	Pen	2	0.0	2	97.0	759.707	760.488	764.623	4.136
2	22102708	64	12	Small Coffee Machine	1	0.5	2	98.0	765.125	767.993	780.512	12.519
2	22102708	65	23	Ruler	2	0.0	2	98.0	781.014	781.616	787.974	6.357
2	22102708	66	10	Speaker	1	0.0	2	99.0	788.476	791.303	797.989	6.687
2	22102708	67	11	Wired Earphones	1	0.0	2	98.0	798.491	799.880	807.287	7.407
2	22102708	68	29	Wireless Phone Charger	2	0.0	2	98.0	807.788	810.656	816.949	6.293
2	22102708	69	8	Bookbag	1	0.0	2	97.0	817.450	819.732	829.595	9.863
2	22102708	70	9	Charging Box (Multi-Plug In)	1	0.0	2	94.0	830.097	831.968	852.455	20.487
2	22102708	71	32	Digital Weight Scale	2	0.3	2	100.0	852.956	853.910	860.938	7.028
2	22102708	72	7	Coffee Mug	1	0.0	2	94.0	861.439	863.585	873.928	10.343
2	22102708	73	32	Digital Weight Scale	2	0.0	3	94.0	874.430	875.405	883.051	7.645
2	22102708	74	35	Underwater Camera	2	7.7	3	100.0	883.553	884.330	897.238	12.907
2	22102708	75	6	Notebook	1	0.0	3	86.0	897.739	898.397	903.664	5.267
2	22102708	76	22	Travel Pillow	2	0.0	3	97.0	904.166	905.862	912.388	6.527
2	22102708	77	4	Umbrella	1	0.0	3	95.0	912.890	913.949	922.100	8.151
2	22102708	78	12	Small Coffee Machine	1	0.0	3	95.0	922.602	925.167	929.124	3.957
2	22102708	79	34	Watch	2	13.2	3	99.0	929.625	930.820	945.641	14.821
2	22102708	80	28	Digital Clock	2	0.0	3	92.0	946.143	947.905	953.292	5.387
2	22102708	81	10	Speaker	1	0.0	3	95.0	953.794	955.461	959.656	4.195
2	22102708	82	3	Hand Soap	1	0.0	3	96.0	960.158	962.896	968.037	5.141
2	22102708	83	33	Large Coffee Machine	2	0.0	3	93.0	968.539	969.513	976.878	7.365
2	22102708	84	17	Drone	1	5.5	3	99.0	977.380	977.893	991.730	13.836
2	22102708	85	30	Essential Oil Diffuser	2	0.0	3	88.0	992.231	993.568	1022.316	28.748
2	22102708	86	14	Frying Pan	1	0.0	3	80.0	1022.818	1023.832	1032.129	8.297
2	22102708	87	19	Pen	2	0.0	3	71.0	1032.631	1035.307	1039.409	4.101
2	22102708	88	20	Lighter	2	0.0	3	88.0	1039.911	1041.479	1047.827	6.348
2	22102708	89	1	Toothpaste	1	0.0	3	73.0	1048.329	1050.306	1057.505	7.199
2	22102708	90	15	Blender	1	0.0	3	38.0	1058.007	1059.230	1063.097	3.867
2	22102708	91	2	Dry-Erase Marker	1	0.0	3	73.0	1063.599	1066.314	1075.020	8.706
2	22102708	92	8	Bookbag	1	0.0	3	74.0	1075.522	1077.805	1082.193	4.388
2	22102708	93	29	Wireless Phone Charger	2	0.0	3	85.0	1082.695	1085.639	1091.002	5.362
2	22102708	94	11	Wired Earphones	1	0.0	3	79.0	1091.503	1092.192	1097.323	5.131
2	22102708	95	5	Candle	1	0.0	3	74.0	1097.825	1098.993	1103.679	4.687
2	22102708	96	36	Kettle	2	0.0	3	75.0	1104.181	1105.182	1114.830	9.648
2	22102708	97	18	Robotic Vacuum Cleaner	1	0.0	3	100.0	1115.331	1116.478	1130.634	14.156
2	22102708	98	26	Binoculars	2	0.0	3	92.0	1131.135	1133.689	1140.676	6.987
2	22102708	99	24	Reusable Grocery Shopping Bag	2	0.0	3	54.0	1141.178	1143.698	1152.536	8.838
2	22102708	100	31	Water Filter Pitcher	2	0.0	3	63.0	1153.038	1153.946	1163.766	9.820
2	22102708	101	13	Head Thermometer	1	0.0	3	48.0	1164.268	1166.857	1171.187	4.331
