Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071401	1	22	Travel Pillow	2	0.0	1	100.0	0.492	2.452	17.410	14.958
2	22071401	2	35	Underwater Camera	2	5.5	1	88.0	17.912	20.446	34.602	14.156
2	22071401	3	9	Charging Box (Multi-Plug In)	1	3.9	1	85.0	35.104	36.950	60.024	23.073
2	22071401	4	19	Pen	2	0.0	1	100.0	60.526	63.351	68.317	4.966
2	22071401	5	29	Wireless Phone Charger	2	3.3	1	97.0	68.819	69.483	77.625	8.142
2	22071401	6	5	Candle	1	0.0	1	100.0	78.127	80.253	84.792	4.538
2	22071401	7	31	Water Filter Pitcher	2	3.3	1	96.0	85.293	86.844	94.895	8.050
2	22071401	8	34	Watch	2	4.7	1	97.0	95.397	97.433	107.659	10.226
2	22071401	9	26	Binoculars	2	4.9	1	96.0	108.160	109.215	114.777	5.562
2	22071401	10	8	Bookbag	1	0.0	1	100.0	115.279	116.761	121.644	4.882
2	22071401	11	18	Robotic Vacuum Cleaner	1	6.4	1	98.0	122.145	123.497	131.433	7.936
2	22071401	12	21	Spoon	2	0.0	1	100.0	131.935	134.719	139.071	4.353
2	22071401	13	16	Health Tracking Watch	1	12.3	1	98.0	139.573	141.631	153.600	11.969
2	22071401	14	23	Ruler	2	0.0	1	100.0	154.101	155.803	159.995	4.192
2	22071401	15	32	Digital Weight Scale	2	5.2	1	100.0	160.496	163.380	169.469	6.088
2	22071401	16	14	Frying Pan	1	3.6	1	100.0	169.970	170.890	180.394	9.504
2	22071401	17	15	Blender	1	5.8	1	100.0	180.896	182.317	192.268	9.950
2	22071401	18	13	Head Thermometer	1	3.3	1	100.0	192.770	194.449	213.345	18.896
2	22071401	19	6	Notebook	1	1.1	1	100.0	213.847	216.606	223.412	6.805
2	22071401	20	24	Reusable Grocery Shopping Bag	2	1.7	1	100.0	223.914	225.730	234.015	8.286
2	22071401	21	2	Dry-Erase Marker	1	0.0	1	100.0	234.517	237.256	242.627	5.371
2	22071401	22	1	Toothpaste	1	0.0	1	100.0	243.129	245.146	251.939	6.793
2	22071401	23	17	Drone	1	12.3	1	100.0	252.441	255.044	264.587	9.543
2	22071401	24	20	Lighter	2	0.0	1	100.0	265.090	266.658	271.758	5.100
2	22071401	25	36	Kettle	2	8.3	1	100.0	272.260	274.243	284.165	9.922
2	22071401	26	10	Speaker	1	8.4	1	100.0	284.666	285.983	291.388	5.404
2	22071401	27	33	Large Coffee Machine	2	5.8	1	100.0	291.889	294.723	300.296	5.572
2	22071401	28	7	Coffee Mug	1	0.0	1	100.0	300.799	302.533	307.013	4.480
2	22071401	29	12	Small Coffee Machine	1	3.7	1	96.0	307.515	310.343	318.402	8.059
2	22071401	30	27	Wallet	2	0.0	1	100.0	318.904	320.909	325.235	4.326
2	22071401	31	25	Water Bottle	2	2.2	1	100.0	325.737	327.868	338.292	10.424
