Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22110301	1	15	Blender	1	3.0	1	100.0	0.502	3.421	50.646	47.225
2	22110301	2	16	Health Tracking Watch	1	1.0	1	100.0	51.148	53.437	70.904	17.466
2	22110301	3	30	Essential Oil Diffuser	2	2.0	1	100.0	71.405	72.692	88.328	15.636
2	22110301	4	7	Coffee Mug	1	1.1	1	50.0	88.830	90.140	107.264	17.124
2	22110301	5	31	Water Filter Pitcher	2	1.0	1	100.0	107.766	108.667	131.273	22.606
2	22110301	6	11	Wired Earphones	1	0.5	1	100.0	131.775	132.517	142.549	10.033
2	22110301	7	28	Digital Clock	2	1.0	1	100.0	143.051	145.363	165.434	20.071
2	22110301	8	26	Binoculars	2	2.0	1	100.0	165.936	167.215	175.943	8.727
2	22110301	9	23	Ruler	2	0.0	1	100.0	176.445	177.134	184.457	7.323
2	22110301	10	29	Wireless Phone Charger	2	0.5	1	100.0	184.959	185.587	191.969	6.382
2	22110301	11	34	Watch	2	5.0	1	100.0	192.471	193.220	207.516	14.297
2	22110301	12	10	Speaker	1	3.0	1	100.0	208.018	210.497	222.535	12.038
2	22110301	13	22	Travel Pillow	2	0.5	1	100.0	223.037	225.091	234.524	9.433
2	22110301	14	21	Spoon	2	0.5	1	100.0	235.026	235.565	247.879	12.314
2	22110301	15	2	Dry-Erase Marker	1	0.5	1	100.0	248.380	249.792	257.525	7.733
2	22110301	16	5	Candle	1	0.5	1	100.0	258.027	259.597	268.993	9.397
2	22110301	17	14	Frying Pan	1	1.0	1	100.0	269.495	271.061	278.764	7.703
2	22110301	18	17	Drone	1	2.0	1	100.0	279.266	281.252	299.341	18.089
2	22110301	19	25	Water Bottle	2	2.5	1	100.0	299.843	300.499	309.939	9.440
2	22110301	20	9	Charging Box (Multi-Plug In)	1	2.0	1	100.0	310.441	313.376	337.015	23.639
2	22110301	21	12	Small Coffee Machine	1	1.1	1	100.0	337.517	338.351	348.285	9.934
2	22110301	22	27	Wallet	2	0.5	1	100.0	348.787	350.613	355.698	5.085
2	22110301	23	13	Head Thermometer	1	1.0	1	100.0	356.200	358.459	377.192	18.733
2	22110301	24	19	Pen	2	0.0	1	100.0	377.694	378.817	389.020	10.203
2	22110301	25	33	Large Coffee Machine	2	1.0	1	100.0	389.522	391.707	403.547	11.840
2	22110301	26	8	Bookbag	1	3.0	1	100.0	404.049	405.232	420.404	15.172
2	22110301	27	32	Digital Weight Scale	2	0.0	1	100.0	420.906	421.503	426.559	5.056
2	22110301	28	6	Notebook	1	0.0	1	100.0	427.061	428.845	432.725	3.880
2	22110301	29	1	Toothpaste	1	0.0	1	100.0	433.227	435.973	439.344	3.370
2	22110301	30	4	Umbrella	1	0.0	1	100.0	439.846	442.676	447.281	4.605
2	22110301	31	18	Robotic Vacuum Cleaner	1	1.0	1	100.0	447.783	450.761	473.441	22.680
2	22110301	32	3	Hand Soap	1	0.0	1	100.0	473.943	475.935	480.514	4.580
2	22110301	33	36	Kettle	2	0.0	1	100.0	481.016	481.813	485.903	4.090
2	22110301	34	24	Reusable Grocery Shopping Bag	2	0.0	1	100.0	486.405	487.219	491.259	4.040
2	22110301	35	20	Lighter	2	0.0	1	100.0	491.761	493.438	499.419	5.981
2	22110301	36	35	Underwater Camera	2	5.0	1	100.0	499.921	500.759	547.827	47.067
2	22110301	37	2	Dry-Erase Marker	1	0.0	2	100.0	548.329	550.680	556.718	6.038
2	22110301	38	15	Blender	1	5.0	2	100.0	557.220	558.775	582.791	24.016
2	22110301	39	34	Watch	2	5.0	2	100.0	583.293	584.099	593.418	9.319
2	22110301	40	7	Coffee Mug	1	0.0	2	100.0	593.920	594.803	600.008	5.205
2	22110301	41	9	Charging Box (Multi-Plug In)	1	0.0	2	100.0	600.510	603.355	607.674	4.319
2	22110301	42	6	Notebook	1	0.0	2	100.0	608.176	609.051	612.941	3.890
2	22110301	43	27	Wallet	2	0.0	2	100.0	613.443	614.147	617.990	3.844
2	22110301	44	31	Water Filter Pitcher	2	0.0	2	100.0	618.492	619.586	623.349	3.762
2	22110301	45	22	Travel Pillow	2	0.0	2	100.0	623.850	624.626	627.908	3.282
2	22110301	46	20	Lighter	2	0.0	2	100.0	628.410	629.115	634.912	5.797
2	22110301	47	23	Ruler	2	0.0	2	100.0	635.414	637.304	642.437	5.133
2	22110301	48	1	Toothpaste	1	0.0	2	100.0	642.939	645.516	650.012	4.496
2	22110301	49	28	Digital Clock	2	0.0	2	100.0	650.514	651.119	655.164	4.045
2	22110301	50	10	Speaker	1	4.0	2	100.0	655.667	658.428	673.678	15.250
2	22110301	51	29	Wireless Phone Charger	2	0.0	2	100.0	674.180	677.177	681.192	4.016
2	22110301	52	5	Candle	1	0.0	2	100.0	681.694	682.928	686.498	3.571
2	22110301	53	26	Binoculars	2	0.0	2	100.0	687.000	688.512	692.482	3.971
2	22110301	54	36	Kettle	2	0.0	2	100.0	692.984	693.693	697.039	3.346
2	22110301	55	25	Water Bottle	2	3.0	2	100.0	697.541	698.982	712.497	13.516
2	22110301	56	3	Hand Soap	1	0.0	2	100.0	712.999	714.390	718.089	3.699
2	22110301	57	17	Drone	1	0.0	2	100.0	718.591	720.117	725.373	5.256
2	22110301	58	16	Health Tracking Watch	1	0.0	2	100.0	725.875	727.523	731.257	3.733
2	22110301	59	11	Wired Earphones	1	0.0	2	100.0	731.759	733.776	737.073	3.297
2	22110301	60	14	Frying Pan	1	0.0	2	100.0	737.575	740.386	745.290	4.905
2	22110301	61	4	Umbrella	1	1.0	2	100.0	745.792	747.588	760.117	12.529
2	22110301	62	30	Essential Oil Diffuser	2	0.0	2	100.0	760.619	761.950	765.407	3.458
2	22110301	63	35	Underwater Camera	2	5.0	2	100.0	765.909	768.325	773.323	4.998
2	22110301	64	19	Pen	2	0.0	2	100.0	773.825	776.596	780.328	3.731
2	22110301	65	32	Digital Weight Scale	2	0.0	2	100.0	780.830	781.556	785.739	4.183
2	22110301	66	13	Head Thermometer	1	0.0	2	100.0	786.242	786.781	789.773	2.992
2	22110301	67	24	Reusable Grocery Shopping Bag	2	0.0	2	100.0	790.275	791.336	803.349	12.013
2	22110301	68	8	Bookbag	1	3.0	2	100.0	803.851	805.073	816.718	11.645
2	22110301	69	12	Small Coffee Machine	1	0.0	2	100.0	817.220	818.582	823.197	4.614
2	22110301	70	33	Large Coffee Machine	2	0.0	2	100.0	823.699	825.432	828.949	3.517
2	22110301	71	21	Spoon	2	0.0	2	100.0	829.451	831.975	835.314	3.339
2	22110301	72	18	Robotic Vacuum Cleaner	1	0.0	2	100.0	835.816	837.663	841.484	3.821
2	22110301	73	13	Head Thermometer	1	0.0	3	99.0	841.986	844.284	847.710	3.426
