Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22102703	1	33	Large Coffee Machine	2	10.0	1	0.0	0.490	2.528	23.857	21.330
2	22102703	2	24	Reusable Grocery Shopping Bag	2	0.0	1	0.0	24.359	26.726	40.772	14.046
2	22102703	3	18	Robotic Vacuum Cleaner	1	5.0	1	0.0	41.274	43.778	51.675	7.898
2	22102703	4	31	Water Filter Pitcher	2	0.0	1	0.0	52.177	54.882	65.362	10.480
2	22102703	5	23	Ruler	2	0.1	1	0.0	65.864	68.567	84.932	16.365
2	22102703	6	2	Dry-Erase Marker	1	0.0	1	0.0	85.434	86.027	92.526	6.499
2	22102703	7	16	Health Tracking Watch	1	0.0	1	0.0	93.028	94.270	102.669	8.399
2	22102703	8	22	Travel Pillow	2	2.0	1	0.0	103.171	106.167	127.308	21.141
2	22102703	9	9	Charging Box (Multi-Plug In)	1	0.0	1	0.0	127.810	130.600	140.842	10.242
2	22102703	10	15	Blender	1	0.3	1	0.0	141.343	142.855	147.844	4.989
2	22102703	11	29	Wireless Phone Charger	2	0.0	1	0.0	148.346	149.217	153.283	4.066
2	22102703	12	32	Digital Weight Scale	2	0.0	1	0.0	153.785	156.566	160.562	3.995
2	22102703	13	6	Notebook	1	0.0	1	0.0	161.064	164.029	168.913	4.884
2	22102703	14	19	Pen	2	0.0	1	0.0	169.415	170.677	176.798	6.120
2	22102703	15	25	Water Bottle	2	0.0	1	0.0	177.300	179.159	185.213	6.054
2	22102703	16	10	Speaker	1	5.0	1	0.0	185.715	187.565	200.736	13.171
2	22102703	17	30	Essential Oil Diffuser	2	0.0	1	0.0	201.238	203.683	214.687	11.004
2	22102703	18	28	Digital Clock	2	1.0	1	0.0	215.189	216.269	226.969	10.700
2	22102703	19	8	Bookbag	1	1.0	1	0.0	227.471	228.488	239.042	10.554
2	22102703	20	4	Umbrella	1	0.5	1	0.0	239.544	241.057	249.468	8.410
2	22102703	21	21	Spoon	2	0.5	1	0.0	249.970	252.964	260.390	7.427
2	22102703	22	36	Kettle	2	5.0	1	0.0	260.892	263.044	274.142	11.098
2	22102703	23	13	Head Thermometer	1	0.0	1	0.0	274.644	277.206	283.532	6.326
2	22102703	24	1	Toothpaste	1	1.0	1	0.0	284.033	286.745	300.269	13.525
2	22102703	25	7	Coffee Mug	1	0.5	1	0.0	300.771	302.312	311.240	8.928
2	22102703	26	20	Lighter	2	0.0	1	0.0	311.742	314.602	318.445	3.842
2	22102703	27	34	Watch	2	5.0	1	0.0	318.947	321.694	334.680	12.986
2	22102703	28	26	Binoculars	2	0.0	1	0.0	335.181	336.224	341.758	5.534
2	22102703	29	35	Underwater Camera	2	0.0	1	0.0	342.260	343.030	346.922	3.892
2	22102703	30	14	Frying Pan	1	2.5	1	0.0	347.423	348.485	358.457	9.973
2	22102703	31	27	Wallet	2	1.5	1	0.0	358.959	359.774	372.511	12.736
2	22102703	32	12	Small Coffee Machine	1	1.5	1	0.0	373.013	375.367	386.627	11.261
2	22102703	33	17	Drone	1	0.5	1	0.0	387.129	389.716	401.667	11.951
2	22102703	34	5	Candle	1	0.5	1	0.0	402.170	404.481	410.410	5.929
2	22102703	35	11	Wired Earphones	1	1.0	1	0.0	410.912	411.521	421.109	9.588
2	22102703	36	3	Hand Soap	1	1.0	1	0.0	421.611	424.264	434.963	10.699
2	22102703	37	34	Watch	2	5.0	2	0.0	435.465	437.797	450.625	12.829
2	22102703	38	15	Blender	1	3.0	2	0.0	451.127	452.775	463.214	10.439
2	22102703	39	3	Hand Soap	1	1.0	2	28.0	463.716	465.113	486.631	21.518
2	22102703	40	10	Speaker	1	5.0	2	9.0	487.133	488.667	499.346	10.679
2	22102703	41	17	Drone	1	0.1	2	1.0	499.848	501.894	513.550	11.656
2	22102703	42	30	Essential Oil Diffuser	2	0.5	2	1.0	514.052	515.704	526.976	11.272
2	22102703	43	27	Wallet	2	3.2	2	2.0	527.478	529.008	543.254	14.246
2	22102703	44	19	Pen	2	0.2	2	1.0	543.756	544.459	549.223	4.764
2	22102703	45	23	Ruler	2	0.4	2	0.0	549.725	551.003	559.001	7.999
2	22102703	46	29	Wireless Phone Charger	2	0.4	2	0.0	559.503	560.782	567.843	7.060
2	22102703	47	18	Robotic Vacuum Cleaner	1	5.1	2	2.0	568.345	571.158	596.879	25.722
2	22102703	48	28	Digital Clock	2	2.2	2	0.0	597.381	598.793	605.922	7.129
2	22102703	49	25	Water Bottle	2	0.5	2	0.0	606.423	608.479	613.783	5.303
2	22102703	50	12	Small Coffee Machine	1	0.5	2	0.0	614.285	616.736	623.705	6.969
2	22102703	51	16	Health Tracking Watch	1	0.3	2	0.0	624.207	625.759	630.868	5.109
