Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22072003	1	16	Health Tracking Watch	1	65.3	1	100.0	0.498	1.779	23.212	21.433
1	22072003	2	17	Drone	1	10.4	1	100.0	23.713	24.239	29.776	5.537
1	22072003	3	14	Frying Pan	1	90.0	1	100.0	30.278	32.073	40.211	8.138
1	22072003	4	25	Water Bottle	2	1.2	1	100.0	40.713	43.316	52.094	8.778
1	22072003	5	18	Robotic Vacuum Cleaner	1	15.3	1	100.0	52.596	55.072	62.366	7.293
1	22072003	6	31	Water Filter Pitcher	2	5.8	1	100.0	62.868	65.218	73.901	8.683
1	22072003	7	32	Digital Weight Scale	2	0.0	1	100.0	74.403	75.330	80.217	4.887
1	22072003	8	15	Blender	1	0.0	1	100.0	80.719	81.621	89.088	7.467
1	22072003	9	27	Wallet	2	1.2	1	100.0	89.589	90.397	106.073	15.676
1	22072003	10	7	Coffee Mug	1	0.0	1	100.0	106.575	107.638	110.752	3.114
1	22072003	11	26	Binoculars	2	4.1	1	100.0	111.253	112.519	117.735	5.217
1	22072003	12	2	Dry-Erase Marker	1	0.5	1	100.0	118.237	120.253	127.713	7.461
1	22072003	13	34	Watch	2	0.0	1	100.0	128.215	128.869	134.325	5.456
1	22072003	14	30	Essential Oil Diffuser	2	89.1	1	100.0	134.826	135.620	153.741	18.121
1	22072003	15	33	Large Coffee Machine	2	1.4	1	100.0	154.243	156.071	186.140	30.069
1	22072003	16	24	Reusable Grocery Shopping Bag	2	2.3	1	100.0	186.642	188.276	193.510	5.234
1	22072003	17	10	Speaker	1	2.3	1	100.0	194.013	196.651	201.797	5.146
1	22072003	18	1	Toothpaste	1	1.2	1	100.0	202.299	203.783	210.161	6.378
1	22072003	19	35	Underwater Camera	2	3.3	1	100.0	210.663	212.003	216.822	4.819
1	22072003	20	8	Bookbag	1	0.9	1	100.0	217.324	218.198	223.565	5.367
