Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102402	1	31	Water Filter Pitcher	2	11.1	1	62.0	0.501	3.477	55.930	52.452
1	22102402	2	10	Speaker	1	32.3	1	75.0	56.431	57.767	76.726	18.958
1	22102402	3	23	Ruler	2	2.8	1	55.0	77.228	79.732	91.368	11.636
1	22102402	4	26	Binoculars	2	30.3	1	50.0	91.870	94.632	102.865	8.234
1	22102402	5	11	Wired Earphones	1	10.8	1	94.0	103.367	105.840	121.830	15.990
1	22102402	6	34	Watch	2	70.1	1	75.0	122.332	123.574	138.469	14.895
1	22102402	7	30	Essential Oil Diffuser	2	30.9	1	90.0	138.971	139.674	150.639	10.965
1	22102402	8	17	Drone	1	90.0	1	97.0	151.140	151.744	157.995	6.250
1	22102402	9	20	Lighter	2	2.6	1	40.0	158.496	159.050	164.856	5.806
1	22102402	10	8	Bookbag	1	6.9	1	64.0	165.358	168.180	175.365	7.185
1	22102402	11	24	Reusable Grocery Shopping Bag	2	1.4	1	96.0	175.867	178.518	186.397	7.879
1	22102402	12	1	Toothpaste	1	1.8	1	81.0	186.899	187.706	194.338	6.632
1	22102402	13	19	Pen	2	2.9	1	73.0	194.840	196.858	203.081	6.223
1	22102402	14	14	Frying Pan	1	15.3	1	85.0	203.582	204.239	211.637	7.398
1	22102402	15	6	Notebook	1	5.9	1	94.0	212.139	213.272	221.173	7.901
1	22102402	16	21	Spoon	2	2.6	1	82.0	221.675	223.894	228.274	4.380
1	22102402	17	12	Small Coffee Machine	1	15.9	1	24.0	228.776	230.756	235.995	5.239
1	22102402	18	4	Umbrella	1	5.8	1	30.0	236.496	239.458	243.224	3.767
1	22102402	19	32	Digital Weight Scale	2	6.3	1	50.0	243.726	245.780	252.213	6.433
1	22102402	20	27	Wallet	2	6.1	1	55.0	252.715	254.994	258.665	3.671
1	22102402	21	9	Charging Box (Multi-Plug In)	1	9.7	1	65.0	259.167	260.589	269.165	8.576
1	22102402	22	2	Dry-Erase Marker	1	3.2	1	31.0	269.667	270.649	276.655	6.006
1	22102402	23	7	Coffee Mug	1	2.7	1	62.0	277.157	278.206	282.445	4.239
1	22102402	24	16	Health Tracking Watch	1	81.1	1	93.0	282.946	284.997	308.040	23.043
1	22102402	25	33	Large Coffee Machine	2	9.8	1	88.0	308.541	309.935	319.917	9.982
1	22102402	26	15	Blender	1	44.2	1	82.0	320.419	322.647	340.971	18.324
1	22102402	27	35	Underwater Camera	2	65.3	1	47.0	341.473	343.932	354.386	10.455
1	22102402	28	3	Hand Soap	1	2.3	1	68.0	354.888	355.494	359.698	4.204
1	22102402	29	29	Wireless Phone Charger	2	8.9	1	61.0	360.200	361.007	366.059	5.052
1	22102402	30	18	Robotic Vacuum Cleaner	1	89.7	1	94.0	366.561	367.158	375.099	7.941
1	22102402	31	28	Digital Clock	2	16.6	1	72.0	375.601	377.785	381.755	3.970
1	22102402	32	36	Kettle	2	10.2	1	63.0	382.257	384.597	391.148	6.551
1	22102402	33	5	Candle	1	10.0	1	45.0	391.650	392.583	397.989	5.406
1	22102402	34	25	Water Bottle	2	4.5	1	78.0	398.491	399.235	404.162	4.927
1	22102402	35	13	Head Thermometer	1	3.5	1	45.0	404.664	405.623	410.306	4.682
1	22102402	36	22	Travel Pillow	2	5.9	1	58.0	410.808	412.387	415.898	3.510
1	22102402	37	2	Dry-Erase Marker	1	2.2	2	81.0	416.399	417.928	421.337	3.409
1	22102402	38	9	Charging Box (Multi-Plug In)	1	4.1	2	75.0	421.839	423.180	427.797	4.618
1	22102402	39	3	Hand Soap	1	2.8	2	71.0	428.299	429.924	434.271	4.347
1	22102402	40	7	Coffee Mug	1	2.2	2	83.0	434.772	437.227	446.623	9.396
1	22102402	41	8	Bookbag	1	3.2	2	57.0	447.125	447.855	452.816	4.960
1	22102402	42	23	Ruler	2	3.0	2	85.0	453.318	455.182	458.538	3.356
1	22102402	43	13	Head Thermometer	1	2.2	2	71.0	459.040	460.046	463.114	3.068
1	22102402	44	20	Lighter	2	3.3	2	80.0	463.616	464.327	470.272	5.944
1	22102402	45	35	Underwater Camera	2	34.0	2	40.0	470.774	472.181	478.478	6.297
1	22102402	46	29	Wireless Phone Charger	2	10.9	2	46.0	478.980	480.286	483.232	2.946
1	22102402	47	26	Binoculars	2	11.0	2	71.0	483.734	486.691	490.460	3.769
1	22102402	48	33	Large Coffee Machine	2	9.7	2	26.0	490.962	491.501	496.396	4.895
1	22102402	49	17	Drone	1	89.9	2	99.0	496.898	497.922	506.115	8.193
1	22102402	50	6	Notebook	1	5.1	2	80.0	506.617	507.203	512.196	4.992
1	22102402	51	34	Watch	2	50.8	2	86.0	512.698	515.003	519.226	4.223
1	22102402	52	5	Candle	1	8.7	2	62.0	519.728	520.598	524.714	4.115
1	22102402	53	36	Kettle	2	7.9	2	48.0	525.215	526.823	530.199	3.375
1	22102402	54	19	Pen	2	4.7	2	11.0	530.701	531.792	535.379	3.587
1	22102402	55	21	Spoon	2	2.9	2	52.0	535.880	536.543	545.481	8.937
1	22102402	56	12	Small Coffee Machine	1	10.3	2	53.0	545.983	548.303	553.686	5.383
1	22102402	57	18	Robotic Vacuum Cleaner	1	90.0	2	99.0	554.188	555.643	560.952	5.309
1	22102402	58	15	Blender	1	41.8	2	50.0	561.454	562.650	570.441	7.791
1	22102402	59	31	Water Filter Pitcher	2	9.0	2	55.0	570.943	573.276	578.522	5.246
1	22102402	60	28	Digital Clock	2	9.1	2	72.0	579.024	580.890	584.409	3.518
1	22102402	61	22	Travel Pillow	2	4.9	2	67.0	584.910	585.559	588.692	3.134
1	22102402	62	10	Speaker	1	32.8	2	69.0	589.194	591.284	594.288	3.005
1	22102402	63	1	Toothpaste	1	2.2	2	77.0	594.791	596.404	600.233	3.829
1	22102402	64	32	Digital Weight Scale	2	8.2	2	71.0	600.735	602.701	605.959	3.258
1	22102402	65	4	Umbrella	1	5.7	2	72.0	606.461	609.250	614.866	5.616
1	22102402	66	16	Health Tracking Watch	1	61.7	2	60.0	615.368	617.467	623.447	5.980
1	22102402	67	30	Essential Oil Diffuser	2	23.8	2	41.0	623.948	626.423	630.258	3.835
1	22102402	68	24	Reusable Grocery Shopping Bag	2	1.1	2	82.0	630.759	633.169	637.514	4.345
1	22102402	69	27	Wallet	2	7.5	2	87.0	638.016	639.929	643.234	3.305
1	22102402	70	11	Wired Earphones	1	6.0	2	70.0	643.736	644.706	648.257	3.550
1	22102402	71	25	Water Bottle	2	7.6	2	78.0	648.758	650.520	653.558	3.038
1	22102402	72	14	Frying Pan	1	18.7	2	81.0	654.060	655.729	659.745	4.016
1	22102402	73	3	Hand Soap	1	2.1	3	70.0	660.247	663.213	667.743	4.530
1	22102402	74	7	Coffee Mug	1	1.7	3	73.0	668.244	669.091	693.309	24.218
1	22102402	75	10	Speaker	1	30.0	3	72.0	693.811	695.426	700.460	5.034
1	22102402	76	34	Watch	2	37.8	3	76.0	700.962	702.802	706.771	3.969
1	22102402	77	6	Notebook	1	2.3	3	69.0	707.273	709.778	723.367	13.588
1	22102402	78	15	Blender	1	42.1	3	76.0	723.868	726.858	737.749	10.891
1	22102402	79	8	Bookbag	1	9.7	3	70.0	738.251	739.515	743.740	4.225
1	22102402	80	17	Drone	1	90.0	3	99.0	744.241	746.192	754.627	8.435
1	22102402	81	29	Wireless Phone Charger	2	21.0	3	85.0	755.128	756.680	762.727	6.048
1	22102402	82	5	Candle	1	8.1	3	85.0	763.229	764.043	772.322	8.279
1	22102402	83	26	Binoculars	2	24.0	3	75.0	772.824	775.344	778.623	3.280
1	22102402	84	28	Digital Clock	2	7.6	3	86.0	779.125	779.755	782.785	3.030
1	22102402	85	19	Pen	2	1.5	3	85.0	783.287	785.025	788.771	3.745
1	22102402	86	24	Reusable Grocery Shopping Bag	2	1.3	3	91.0	789.272	790.378	795.059	4.681
1	22102402	87	1	Toothpaste	1	1.8	3	82.0	795.561	797.713	802.316	4.603
1	22102402	88	22	Travel Pillow	2	1.2	3	74.0	802.818	804.985	812.076	7.091
1	22102402	89	23	Ruler	2	1.0	3	73.0	812.578	813.382	817.117	3.736
1	22102402	90	35	Underwater Camera	2	29.6	3	59.0	817.619	819.150	823.683	4.534
1	22102402	91	32	Digital Weight Scale	2	7.9	3	84.0	824.185	825.471	829.309	3.838
1	22102402	92	36	Kettle	2	9.9	3	80.0	829.810	832.153	835.422	3.269
1	22102402	93	25	Water Bottle	2	2.8	3	84.0	835.924	837.706	841.604	3.898
1	22102402	94	16	Health Tracking Watch	1	52.0	3	46.0	842.106	844.127	848.034	3.908
